Kingdom,Phylum,Class,Order,Family,Genus,Species,scientificName,taxonConceptID,habitat_interim,size_cat
Animalia,Arthropoda,Malacostraca,Amphipoda,,,,Amphipoda,Amphipoda sp. 2,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Amphipoda,,,,Amphipoda,Amphipoda sp. 3,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Amphipoda,,,,Amphipoda,Amphipoda msp. 1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Amphipoda,,,,Amphipoda,Amphipoda morphotype 2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Amphipoda,,,,Amphipoda,Senticaudata sp.,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Amphipoda,,,,Lysianassoidea,Lysianassoidea sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Decapoda,Glyphocrangonidae,Glyphocrangon,,Glyphocrangon,cf. Glyphocrangon morphospecies,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Glyphocrangonidae,Glyphocrangon,,Glyphocrangon,cf. Glyphocrangon sp.,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Munidopsidae,Munidopsis,,Munidopsis,cf. Munidopsis morphospecies,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Munidopsidae,Munidopsis,,Munidopsis,Munidopsis morphospecies,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Munidopsidae,Munidopsis,,Munidopsis,cf. Munidopsis sp.,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Nematocarcinidae,Nematocarcinus,,Nematocarcinus,Nematocarcinus sp. 1,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Nematocarcinidae,Nematocarcinus,,Nematocarcinus,cf. Nematocarcinus morphospecies,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Nematocarcinidae,Nematocarcinus,,Nematocarcinus,cf. Nematocarcinus sp.,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Nematocarcinidae,Nematocarcinus,,Nematocarcinus,Nematocarcinus morphotype 1,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Parapaguridae,,,Parapaguridae,Parapaguridae msp. 1 Probeebei sp.,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Solenoceridae,Hymenopenaeus,nereus,Hymenopenaeus nereus,Hymenopenaeus cf. nereus,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Solenoceridae,Hymenopenaeus,nereus,Hymenopenaeus nereus,Hymenopenaeus nereus sp. inc.,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Stylodactylidae,Bathystylodactylus,,Bathystylodactylus,cf. Bathystylodactylus morphospecies,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Stylodactylidae,Bathystylodactylus,,Bathystylodactylus,cf. Bathystylodactylus morphospecies,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Stylodactylidae,Bathystylodactylus,,Bathystylodactylus,cf. Bathystylodactylus sp.,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,Stylodactylidae,Bathystylodactylus,echinus,Bathystylodactylus echinus,Bathystylodactylus cf. echinus,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda (juvenile?) sp. 1,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda sp. 2,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda sp. 3,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda msp. 1,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda msp. 3,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda msp. 4,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda mtps,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda DEC001,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda DEC005,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda DEC007,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda DEC011,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda DEC023,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda morphotype 1 (juvenile),sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,Decapoda morphotype 2,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Decapoda,,,,Decapoda,unknown penaeid,sediment,megafauna
Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae,,,Bopyridae,Bopyridae sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Dendrotionidae,Acanthomunna,tannerensis,Acanthomunna tannerensis,Acanthomunna aff. tannerensis,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Dendrotionidae,Dendrotion,thylogale,Dendrotion thylogale,Dendrotion aff. thylogale,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Dendrotionidae,Dendrotion,,Dendrotion,Dendrotion species A,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Dendrotionidae,Dendromunna,,Dendromunna,Dendromunna 369,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Dendrotionidae,Dendrotion,,Dendrotion,cf. Dendrotion 126,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Dendrotionidae,Dendromunna,,Dendromunna,Dendromunna sp.,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Dendrotionidae,Dendromunna,,Dendromunna,Dendromunna sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Dendrotionidae,Dendromunna,,Dendromunna,Dendromunna sp.2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Dendrotionidae,Dendrotion,,Dendrotion,Dendrotion sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,cf. Chelator D01,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,cf. Chelator D05,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,Chelator D01,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,Chelator D04,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,Chelator D05,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,Chelator D07,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Disparella,,Disparella,cf. Disparella D24,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Disparella,,Disparella,cf. Disparella D25,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Disparella,,Disparella,cf. Disparella D27,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Disparella,,Disparella,cf. Disparella D28,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Disparella,,Disparella,Disparella D22,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Disparella,,Disparella,Disparella D24,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Disparella,,Disparella,Disparella D25,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Disparella,,Disparella,Disparella D26,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,cf. Eugerdella D36,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,cf. Eugerdella D47,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D16,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D17,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D34,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D35,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D36,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D38,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D39,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D40,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D41,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D42,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D43,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D44,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D45,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D46,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella D49,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella ,Eugerdella  D36,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,cf. Mirabilicoxa D09,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,cf. Mirabilicoxa D10,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,cf. Mirabilicoxa D12,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,cf. Mirabilicoxa D13,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,cf. Mirabilicoxa D18,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa D09,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa D10,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa D11,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa D12,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa D13,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa D14,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa D18,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa D20,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa D21,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa D37,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,cf. Prochelator D32,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator D29,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator D30,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator D31,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator D32,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,egoni,Eugerdella egoni,Eugerdella cf. egoni,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,,,Desmosomatidae,Desmosomatidae sp. 1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella sp. 1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella sp. 2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,Chelator species A,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,Chelator species B,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella species A,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator species A,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Whoia,,Whoia,Whoia species A,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Balbidocolon,,Balbidocolon,Balbidocolon 339,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,cf. Chelator 334,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,Chelator 140,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,Chelator 333,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Desmosoma,,Desmosoma,Desmosoma 335,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Desmosoma,,Desmosoma,Desmosoma 336,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,,,Desmosomatidae,Whoia? 029,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,,,Desmosomatidae,Whoia? 115,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerda,,Eugerda,Eugerda 114,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerda,,Eugerda,Eugerda 120,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerda,,Eugerda,Eugerda 155,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerda,,Eugerda,Eugerda 337,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerda,,Eugerda,Eugerda 338,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella 111,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella 147,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella 154,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella 340,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa 109,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator 132,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Torwolia,,Torwolia,Torwolia 341,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Whoia,,Whoia,Whoia 104,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Whoia,,Whoia,Whoia 143,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Desmosoma,,Desmosoma,Desmosoma sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Desmosoma,,Desmosoma,Desmosoma sp.2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Desmosoma,,Desmosoma,Desmosoma sp.3,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Desmosoma,,Desmosoma,Desmosoma sp.4,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella sp.2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella sp.3,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilocoxa sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,Chelator sp. 1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,Chelator sp. 2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,Chelator sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Chelator,,Chelator,Chelator sp.2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Desmosoma,,Desmosoma,Desmosoma  sp1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Desmosoma,,Desmosoma,Desmosoma  sp2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,,,Desmosomatidae,Desmosomatidae sp.,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,,,Desmosomatidae,Desmosomatidae sp.3,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,,,Desmosomatidae,Desmosomatidae sp.4,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Disparella,,Disparella,Disparella sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Eugerdella,,Eugerdella,Eugerdella sp.4,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa sp.,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Mirabilicoxa,,Mirabilicoxa,Mirabilicoxa sp.2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator sp.2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Whoia,,Whoia,Whoia sp. 1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Expanathuridae,Eisothistos,,Eisothistos,Eisothistos sp A,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Expanathuridae,Eisothistos,,Eisothistos,Eisothistos sp. (NHM_101),sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Gnathiidae,Gnathia,,Gnathia,Gnathia  sp1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Gnathiidae,,,Gnathiidae,Gnathiidae sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haplomunnidae,Haplomunna,japonica,Haplomunna japonica,Haplomunna aff. japonica,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haplomunnidae,Thylakogaster,lobotourus,Thylakogaster lobotourus,Thylakogaster aff. lobotourus,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haplomunnidae,Thylakogaster,,Thylakogaster,Thylakogaster 138,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haplomunnidae,Thylakogaster,,Thylakogaster,Thylakogaster sp. 1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haplomunnidae,Thylakogaster,,Thylakogaster,Thylakogaster sp.1,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haplomunnidae,Thylakogaster,,Thylakogaster,Thylakogaster sp.2,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,intermedius,Haploniscus intermedius,Haploniscus aff. intermedius,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,andeepi,Mastigoniscus andeepi,Mastigoniscus cf. andeepi,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus H03,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus H04,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus H05,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus H06,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus H10,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus H11,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus H12,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,,Mastigoniscus,Mastigoniscus H01,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,,Mastigoniscus,Mastigoniscus H02,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,,Mastigoniscus,Mastigoniscus H08,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,,Mastigoniscus,Mastigoniscus H13,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,,Mastigoniscus,Mastigoniscus H16,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,,Mastigoniscus,Mastigoniscus H17,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,,Mastigoniscus,Mastigoniscus H18,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,,Mastigoniscus,Mastigoniscus H19,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,,Mastigoniscus,Mastigoniscus H20,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,,Mastigoniscus,Mastigoniscus H21,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,,Mastigoniscus,Mastigoniscus H22,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,,Mastigoniscus,Mastigoniscus sp. 9,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus species A,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Mastigoniscus,andeepi,Mastigoniscus andeepi,Mastigoniscus aff. andeep,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Aspidoniscus,,Aspidoniscus,Aspidoniscus 351,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus 112,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus 134,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus 137,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus 342,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus 343,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus 344,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus 345,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus 346,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus 347,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus 348,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus 349,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus 350,sediment,macrofauna
Animalia,Arthropoda,Malacostraca,Isopoda,Haploniscidae,Haploniscus,,Haploniscus,Haploniscus sp.1,sediment,macrofauna
