"","Species","Individuals"
"N52941",3301.06587134436,52941
"N52961",3301.63602553175,52961
"N52981",3302.20600539435,52981
"N53001",3302.77581104012,53001
"N53021",3303.3454425587,53021
"N53041",3303.91490005817,53041
"N53061",3304.48418360649,53061
"N53081",3305.05329333649,53081
"N53101",3305.62222929404,53101
"N53121",3306.19099163257,53121
"N53141",3306.75958040891,53141
"N53161",3307.32799572297,53161
"N53181",3307.8962376893,53181
"N53201",3308.46430637901,53201
"N53221",3309.03220188951,53221
"N53241",3309.59992433437,53241
"N53261",3310.1674737999,53261
"N53281",3310.73485037628,53281
"N53301",3311.30205413368,53301
"N53321",3311.86908524442,53321
"N53341",3312.43594371165,53341
"N53361",3313.00262969095,53361
"N53381",3313.56914327198,53381
"N53401",3314.1354844932,53401
"N53421",3314.70165350794,53421
"N53441",3315.26765039494,53441
"N53461",3315.83347526043,53461
"N53481",3316.39912816477,53481
"N53501",3316.96460920324,53501
"N53521",3317.52991850014,53521
"N53541",3318.09505615344,53541
"N53561",3318.66002222685,53561
"N53581",3319.22481681747,53581
"N53601",3319.78944004905,53601
"N53621",3320.35389197127,53621
"N53641",3320.91817271573,53641
"N53661",3321.48228234655,53661
"N53681",3322.04622097841,53681
"N53701",3322.60998870624,53701
"N53721",3323.17358557373,53721
"N53741",3323.73701174391,53741
"N53761",3324.30026728755,53761
"N53781",3324.86335225835,53781
"N53801",3325.42626681058,53801
"N53821",3325.98901098422,53821
"N53841",3326.5515849065,53841
"N53861",3327.1139886602,53861
"N53881",3327.67622230096,53881
"N53901",3328.23828598161,53901
"N53921",3328.80017975155,53921
"N53941",3329.36190374942,53941
"N53961",3329.92345800798,53961
"N53981",3330.48484264869,53981
"N54001",3331.04605776239,54001
"N54021",3331.60710344377,54021
"N54041",3332.1679797884,54041
"N54061",3332.72868688958,54061
"N54081",3333.28922481699,54081
"N54101",3333.8495936497,54101
"N54121",3334.40979353445,54121
"N54141",3334.96982453343,54141
"N54161",3335.52968673166,54161
"N54181",3336.08938022286,54181
"N54201",3336.64890510216,54201
"N54221",3337.20826146825,54221
"N54241",3337.76744940553,54241
"N54261",3338.3264689974,54261
"N54281",3338.88532035022,54281
"N54301",3339.44400351076,54301
"N54321",3340.00251861518,54321
"N54341",3340.5608657756,54341
"N54361",3341.119045016,54361
"N54381",3341.67705646798,54381
"N54401",3342.23490022632,54401
"N54421",3342.79257635472,54421
"N54441",3343.35008496447,54441
"N54461",3343.90742613011,54461
"N54481",3344.46459995289,54481
"N54501",3345.02160653153,54501
"N54521",3345.578445931,54521
"N54541",3346.13511827226,54541
"N54561",3346.69162360342,54561
"N54581",3347.24796204891,54581
"N54601",3347.80413369535,54601
"N54621",3348.36013861949,54621
"N54641",3348.91597690017,54641
"N54661",3349.47164867227,54661
"N54681",3350.02715396369,54681
"N54701",3350.58249292862,54701
"N54721",3351.13766559389,54721
"N54741",3351.69267207957,54741
"N54761",3352.2475124801,54761
"N54781",3352.80218687862,54781
"N54801",3353.35669535437,54801
"N54821",3353.91103800463,54821
"N54841",3354.46521490248,54841
"N54861",3355.01922618349,54861
"N54881",3355.57307187908,54881
"N54901",3356.12675211084,54901
"N54921",3356.68026696073,54921
"N54941",3357.23361649821,54941
"N54961",3357.78680084195,54961
"N54981",3358.33982006502,54981
"N55001",3358.89267422064,55001
"N55021",3359.44536347524,55021
"N55041",3359.99788785864,55041
"N55061",3360.55024749673,55061
"N55081",3361.10244243757,55081
"N55101",3361.65447277679,55101
"N55121",3362.20633860571,55121
"N55141",3362.75804002209,55141
"N55161",3363.3095771219,55161
"N55181",3363.86094998198,55181
"N55201",3364.41215866065,55201
"N55221",3364.96320329746,55221
"N55241",3365.51408394317,55241
"N55261",3366.06480066598,55261
"N55281",3366.61535362026,55281
"N55301",3367.16574283549,55301
"N55321",3367.71596842902,55321
"N55341",3368.26603046889,55341
"N55361",3368.8159290213,55361
"N55381",3369.36566423793,55381
"N55401",3369.91523616812,55401
"N55421",3370.46464488044,55421
"N55441",3371.01389047411,55441
"N55461",3371.56297306254,55461
"N55481",3372.11189266636,55481
"N55501",3372.66064945411,55501
"N55521",3373.2092434744,55521
"N55541",3373.75767476734,55541
"N55561",3374.3059435062,55561
"N55581",3374.85404971941,55581
"N55601",3375.40199351376,55601
"N55621",3375.94977497021,55621
"N55641",3376.49739414263,55641
"N55661",3377.0448511821,55661
"N55681",3377.59214612278,55681
"N55701",3378.13927905131,55701
"N55721",3378.68625009113,55721
"N55741",3379.23305930528,55741
"N55761",3379.77970675737,55761
"N55781",3380.32619255481,55781
"N55801",3380.87251678885,55801
"N55821",3381.41867955717,55821
"N55841",3381.96468089396,55841
"N55861",3382.5105209265,55861
"N55881",3383.05619971653,55881
"N55901",3383.60171737168,55901
"N55921",3384.1470739517,55921
"N55941",3384.69226955796,55941
"N55961",3385.23730427346,55961
"N55981",3385.78217818304,55981
"N56001",3386.3268913546,56001
"N56021",3386.87144388405,56021
"N56041",3387.41583588338,56041
"N56061",3387.96006739898,56061
"N56081",3388.50413850842,56081
"N56101",3389.04804934066,56101
"N56121",3389.59179993116,56121
"N56141",3390.1353904087,56141
"N56161",3390.67882079907,56161
"N56181",3391.22209124554,56181
"N56201",3391.76520179994,56201
"N56221",3392.30815254299,56221
"N56241",3392.85094359164,56241
"N56261",3393.3935750033,56261
"N56281",3393.93604683692,56281
"N56301",3394.47835923131,56301
"N56321",3395.02051222388,56321
"N56341",3395.56250592817,56341
"N56361",3396.10434039994,56361
"N56381",3396.64601573884,56381
"N56401",3397.18753205942,56401
"N56421",3397.72888936419,56421
"N56441",3398.27008779848,56441
"N56461",3398.81112742452,56461
"N56481",3399.35200836609,56481
"N56501",3399.89273060643,56501
"N56521",3400.43329434021,56521
"N56541",3400.97369958759,56541
"N56561",3401.51394644083,56561
"N56581",3402.05403496494,56581
"N56601",3402.59396528037,56601
"N56621",3403.13373746359,56621
"N56641",3403.67335158253,56641
"N56661",3404.21280770028,56661
"N56681",3404.75210594909,56681
"N56701",3405.29124636149,56701
"N56721",3405.83022905158,56721
"N56741",3406.3690540718,56741
"N56761",3406.90772151524,56761
"N56781",3407.44623149068,56781
"N56801",3407.98458405461,56801
"N56821",3408.52277929847,56821
"N56841",3409.06081729449,56841
"N56861",3409.59869812602,56861
"N56881",3410.13642185796,56881
"N56901",3410.67398860939,56901
"N56921",3411.21139844308,56921
"N56941",3411.74865143141,56941
"N56961",3412.28574767277,56961
"N56981",3412.82268722032,56981
"N57001",3413.35947017942,57001
"N57021",3413.89609660895,57021
"N57041",3414.43256663287,57041
"N57061",3414.96888029431,57061
"N57081",3415.50503767964,57081
"N57101",3416.04103888048,57101
"N57121",3416.57688398041,57121
"N57141",3417.11257301613,57141
"N57161",3417.64810613539,57161
"N57181",3418.18348337732,57181
"N57201",3418.71870478616,57201
"N57221",3419.25377053017,57221
"N57241",3419.78868063814,57241
"N57261",3420.32343518182,57261
"N57281",3420.85803426995,57281
"N57301",3421.39247795607,57301
"N57321",3421.92676635026,57321
"N57341",3422.46089948725,57341
"N57361",3422.99487749657,57361
"N57381",3423.52870043628,57381
"N57401",3424.06236837216,57401
"N57421",3424.59588141387,57421
"N57441",3425.12923961494,57441
"N57461",3425.66244304803,57461
"N57481",3426.1954918339,57481
"N57501",3426.72838600827,57501
"N57521",3427.26112567012,57521
"N57541",3427.79371089598,57541
"N57561",3428.32614176377,57561
"N57581",3428.85841835372,57581
"N57601",3429.3905407553,57601
"N57621",3429.92250902107,57621
"N57641",3430.454323245,57641
"N57661",3430.98598352793,57661
"N57681",3431.51748990953,57681
"N57701",3432.04884249072,57701
"N57721",3432.5800413477,57721
"N57741",3433.11108655758,57741
"N57761",3433.64197819109,57761
"N57781",3434.17271633118,57781
"N57801",3434.70330106387,57801
"N57821",3435.23373245702,57821
"N57841",3435.76401060449,57841
"N57861",3436.29413556011,57861
"N57881",3436.82410740429,57881
"N57901",3437.35392626083,57901
"N57921",3437.88359215168,57921
"N57941",3438.41310517073,57941
"N57961",3438.94246539586,57961
"N57981",3439.47167292989,57981
"N58001",3440.00072780161,58001
"N58021",3440.52963013883,58021
"N58041",3441.05838001349,58041
"N58061",3441.58697745837,58061
"N58081",3442.11542257234,58081
"N58101",3442.64371547195,58101
"N58121",3443.17185617677,58121
"N58141",3443.69984478098,58141
"N58161",3444.22768139939,58161
"N58181",3444.75536606191,58181
"N58201",3445.28289886461,58201
"N58221",3445.81027989494,58221
"N58241",3446.33750919926,58241
"N58261",3446.86458689611,58261
"N58281",3447.39151301401,58281
"N58301",3447.91828768478,58301
"N58321",3448.44491091486,58321
"N58341",3448.97138285215,58341
"N58361",3449.49770352548,58361
"N58381",3450.0238730354,58381
"N58401",3450.54989144482,58401
"N58421",3451.07575885158,58421
"N58441",3451.60147529528,58441
"N58461",3452.12704089406,58461
"N58481",3452.65245568893,58481
"N58501",3453.17771978691,58501
"N58521",3453.70283322639,58521
"N58541",3454.22779612478,58541
"N58561",3454.75260852411,58561
"N58581",3455.27727050709,58581
"N58601",3455.80178216015,58601
"N58621",3456.32614356054,58621
"N58641",3456.85035479395,58641
"N58661",3457.3744158894,58661
"N58681",3457.89832694537,58681
"N58701",3458.42208808096,58701
"N58721",3458.94569930998,58721
"N58741",3459.46916075461,58741
"N58761",3459.99247246084,58761
"N58781",3460.51563450603,58781
"N58801",3461.03864695618,58801
"N58821",3461.56150992492,58821
"N58841",3462.08422346278,58841
"N58861",3462.6067876348,58861
"N58881",3463.12920253314,58881
"N58901",3463.65146823506,58901
"N58921",3464.17358479431,58921
"N58941",3464.69555228813,58941
"N58961",3465.21737082275,58961
"N58981",3465.7390404382,58981
"N59001",3466.26056123633,59001
"N59021",3466.78193326177,59021
"N59041",3467.30315660202,59041
"N59061",3467.82423133599,59061
"N59081",3468.34515754159,59081
"N59101",3468.86593527662,59101
"N59121",3469.38656463523,59121
"N59141",3469.90704569334,59141
"N59161",3470.42737848901,59161
"N59181",3470.94756313311,59181
"N59201",3471.46759967639,59201
"N59221",3471.98748821949,59221
"N59241",3472.50722881892,59241
"N59261",3473.02682154025,59261
"N59281",3473.54626648243,59281
"N59301",3474.06556368767,59301
"N59321",3474.5847132298,59321
"N59341",3475.10371524002,59341
"N59361",3475.62256973609,59361
"N59381",3476.14127678331,59381
"N59401",3476.65983649345,59401
"N59421",3477.17824892833,59421
"N59441",3477.6965141336,59441
"N59461",3478.21463221264,59461
"N59481",3478.73260323353,59481
"N59501",3479.25042728228,59501
"N59521",3479.76810439556,59521
"N59541",3480.28563467326,59541
"N59561",3480.80301817906,59561
"N59581",3481.3202549836,59581
"N59601",3481.83734517471,59601
"N59621",3482.35428881067,59621
"N59641",3482.87108598363,59641
"N59661",3483.38773673688,59661
"N59681",3483.90424113869,59681
"N59701",3484.42059929511,59701
"N59721",3484.93681127106,59721
"N59741",3485.45287714064,59741
"N59761",3485.96879694071,59761
"N59781",3486.48457076881,59781
"N59801",3487.00019870909,59801
"N59821",3487.51568082469,59821
"N59841",3488.031017183,59841
"N59861",3488.5462078535,59861
"N59881",3489.06125292439,59881
"N59901",3489.57615244094,59901
"N59921",3490.09090648964,59921
"N59941",3490.60551514533,59941
"N59961",3491.11997847369,59961
"N59981",3491.63429655809,59981
"N60001",3492.14846944788,60001
"N60021",3492.66249724732,60021
"N60041",3493.17638000284,60041
"N60061",3493.69011778647,60061
"N60081",3494.2037106813,60081
"N60101",3494.71715876127,60101
"N60121",3495.23046206452,60121
"N60141",3495.74362068976,60141
"N60161",3496.2566347319,60161
"N60181",3496.76950419784,60181
"N60201",3497.28222922431,60201
"N60221",3497.79480983912,60221
"N60241",3498.30724612107,60241
"N60261",3498.81953816373,60261
"N60281",3499.33168601033,60281
"N60301",3499.84368974974,60301
"N60321",3500.35554944679,60321
"N60341",3500.867265182,60341
"N60361",3501.37883698751,60361
"N60381",3501.89026496292,60381
"N60401",3502.40154919731,60401
"N60421",3502.91268973147,60421
"N60441",3503.42368664471,60441
"N60461",3503.93454001921,60461
"N60481",3504.44524989219,60481
"N60501",3504.95581637901,60501
"N60521",3505.46623951849,60521
"N60541",3505.97651938446,60541
"N60561",3506.48665603874,60561
"N60581",3506.99664958675,60581
"N60601",3507.50650004188,60601
"N60621",3508.0162075301,60621
"N60641",3508.52577210285,60641
"N60661",3509.0351938335,60661
"N60681",3509.5444727645,60681
"N60701",3510.05360898764,60701
"N60721",3510.56260257956,60721
"N60741",3511.07145358238,60741
"N60761",3511.5801620867,60761
"N60781",3512.08872815982,60781
"N60801",3512.59715188299,60801
"N60821",3513.10543329165,60821
"N60841",3513.61357248439,60841
"N60861",3514.12156951609,60861
"N60881",3514.62942446921,60881
"N60901",3515.13713740757,60901
"N60921",3515.64470838395,60921
"N60941",3516.15213749294,60941
"N60961",3516.65942477469,60961
"N60981",3517.16657032144,60981
"N61001",3517.67357420276,61001
"N61021",3518.18043647633,61021
"N61041",3518.68715720485,61041
"N61061",3519.19373647596,61061
"N61081",3519.70017433714,61081
"N61101",3520.20647087727,61101
"N61121",3520.71262615004,61121
"N61141",3521.21864024349,61141
"N61161",3521.72451318333,61161
"N61181",3522.23024510658,61181
"N61201",3522.73583601025,61201
"N61221",3523.24128600939,61221
"N61241",3523.74659514247,61241
"N61261",3524.25176350751,61261
"N61281",3524.75679114816,61281
"N61301",3525.26167814581,61301
"N61321",3525.76642454687,61321
"N61341",3526.2710304475,61341
"N61361",3526.77549590892,61361
"N61381",3527.27982099257,61381
"N61401",3527.78400576067,61401
"N61421",3528.28805029128,61421
"N61441",3528.79195464011,61441
"N61461",3529.29571889437,61461
"N61481",3529.79934310372,61481
"N61501",3530.30282734283,61501
"N61521",3530.80617167533,61521
"N61541",3531.30937618437,61541
"N61561",3531.81244090154,61561
"N61581",3532.31536594223,61581
"N61601",3532.81815134511,61601
"N61621",3533.32079715728,61621
"N61641",3533.82330348672,61641
"N61661",3534.32567037495,61661
"N61681",3534.8278979078,61681
"N61701",3535.32998613393,61701
"N61721",3535.83193513682,61721
"N61741",3536.33374494888,61741
"N61761",3536.83541568205,61761
"N61781",3537.33694738869,61781
"N61801",3537.838340111,61801
"N61821",3538.33959394401,61821
"N61841",3538.84070894823,61841
"N61861",3539.34168517746,61861
"N61881",3539.84252271551,61881
"N61901",3540.34322159843,61901
"N61921",3540.84378194534,61921
"N61941",3541.34420377018,61941
"N61961",3541.84448717717,61961
"N61981",3542.34463221068,61981
"N62001",3542.8446389356,62001
"N62021",3543.34450741719,62021
"N62041",3543.84423773901,62041
"N62061",3544.34382996643,62061
"N62081",3544.84328415072,62081
"N62101",3545.3426003459,62101
"N62121",3545.84177866381,62121
"N62141",3546.34081912352,62141
"N62161",3546.83972180998,62161
"N62181",3547.33848678036,62181
"N62201",3547.83711412272,62201
"N62221",3548.33560388244,62221
"N62241",3548.83395611639,62241
"N62261",3549.33217090599,62261
"N62281",3549.83024832973,62281
"N62301",3550.32818841601,62301
"N62321",3550.82599128244,62321
"N62341",3551.32365694581,62341
"N62361",3551.821185475,62361
"N62381",3552.31857696861,62381
"N62401",3552.81583146265,62401
"N62421",3553.31294902654,62421
"N62441",3553.80992973535,62441
"N62461",3554.30677365051,62461
"N62481",3554.80348084634,62481
"N62501",3555.30005136402,62501
"N62521",3555.79648528013,62521
"N62541",3556.2927826847,62541
"N62561",3556.78894359123,62561
"N62581",3557.28496809478,62581
"N62601",3557.78085626984,62601
"N62621",3558.27660815327,62621
"N62641",3558.77222381446,62641
"N62661",3559.26770334198,62661
"N62681",3559.76304679123,62681
"N62701",3560.25825421896,62701
"N62721",3560.75332567724,62721
"N62741",3561.24826126199,62741
"N62761",3561.74306100899,62761
"N62781",3562.23772500326,62781
"N62801",3562.73225329194,62801
"N62821",3563.2266459409,62821
"N62841",3563.72090303107,62841
"N62861",3564.21502460255,62861
"N62881",3564.70901074171,62881
"N62901",3565.20286149118,62901
"N62921",3565.69657693388,62921
"N62941",3566.19015712595,62941
"N62961",3566.68360212845,62961
"N62981",3567.17691200542,62981
"N63001",3567.67008683026,63001
"N63021",3568.16312664469,63021
"N63041",3568.65603152885,63041
"N63061",3569.14880154539,63061
"N63081",3569.64143676092,63081
"N63101",3570.13393724311,63101
"N63121",3570.62630303088,63121
"N63141",3571.11853419622,63141
"N63161",3571.61063082392,63161
"N63181",3572.10259296119,63181
"N63201",3572.59442064684,63201
"N63221",3573.08611399936,63221
"N63241",3573.57767303717,63241
"N63261",3574.06909783924,63261
"N63281",3574.5603884668,63281
"N63301",3575.0515449854,63301
"N63321",3575.54256744374,63321
"N63341",3576.03345591479,63341
"N63361",3576.52421046839,63361
"N63381",3577.01483116926,63381
"N63401",3577.50531805403,63401
"N63421",3577.99567121277,63421
"N63441",3578.48589070222,63441
"N63461",3578.97597659233,63461
"N63481",3579.46592891003,63481
"N63501",3579.95574775429,63501
"N63521",3580.44543316928,63521
"N63541",3580.93498522194,63541
"N63561",3581.42440398461,63561
"N63581",3581.91368951213,63581
"N63601",3582.40284185633,63601
"N63621",3582.8918610851,63621
"N63641",3583.38074726853,63641
"N63661",3583.86950046576,63661
"N63681",3584.3581207218,63681
"N63701",3584.84660813485,63701
"N63721",3585.33496273561,63721
"N63741",3585.82318459937,63741
"N63761",3586.31127376078,63761
"N63781",3586.79923033857,63781
"N63801",3587.28705433855,63801
"N63821",3587.7747458489,63821
"N63841",3588.26230493319,63841
"N63861",3588.74973164329,63861
"N63881",3589.23702603035,63881
"N63901",3589.72418818548,63901
"N63921",3590.21121814406,63921
"N63941",3590.69811598778,63941
"N63961",3591.18488175956,63961
"N63981",3591.67151553859,63981
"N64001",3592.15801735601,64001
"N64021",3592.64438729594,64021
"N64041",3593.13062542117,64041
"N64061",3593.61673179723,64061
"N64081",3594.10270647204,64081
"N64101",3594.58854950602,64101
"N64121",3595.07426097376,64121
"N64141",3595.55984091007,64141
"N64161",3596.04528940643,64161
"N64181",3596.53060651464,64181
"N64201",3597.01579227418,64201
"N64221",3597.5008467709,64221
"N64241",3597.98577005774,64241
"N64261",3598.47056219036,64261
"N64281",3598.95522323535,64281
"N64301",3599.43975324544,64301
"N64321",3599.92415228861,64321
"N64341",3600.40842042507,64341
"N64361",3600.89255770683,64361
"N64381",3601.37656421373,64381
"N64401",3601.86043997462,64401
"N64421",3602.34418508368,64421
"N64441",3602.82779958079,64441
"N64461",3603.31128354321,64461
"N64481",3603.79463700827,64481
"N64501",3604.27786005044,64501
"N64521",3604.76095271869,64521
"N64541",3605.2439150765,64541
"N64561",3605.72674719422,64561
"N64581",3606.2094491099,64581
"N64601",3606.69202091706,64601
"N64621",3607.17446265398,64621
"N64641",3607.65677438181,64641
"N64661",3608.13895615585,64661
"N64681",3608.62100804736,64681
"N64701",3609.10293010667,64701
"N64721",3609.58472240042,64721
"N64741",3610.06638497723,64741
"N64761",3610.54791789449,64761
"N64781",3611.0293212506,64781
"N64801",3611.51059504106,64801
"N64821",3611.99173938458,64821
"N64841",3612.47275429652,64841
"N64861",3612.95363986357,64861
"N64881",3613.43439614163,64881
"N64901",3613.91502316596,64901
"N64921",3614.39552103134,64921
"N64941",3614.87588977431,64941
"N64961",3615.35612946868,64961
"N64981",3615.83624013985,64981
"N65001",3616.31622186995,65001
"N65021",3616.79607473514,65021
"N65041",3617.275798769,65041
"N65061",3617.75539404984,65061
"N65081",3618.23486061772,65081
"N65101",3618.7141985297,65101
"N65121",3619.19340786029,65121
"N65141",3619.67248867008,65141
"N65161",3620.15144099525,65161
"N65181",3620.63026491146,65181
"N65201",3621.1089604823,65201
"N65221",3621.58752774596,65221
"N65241",3622.06596677746,65241
"N65261",3622.54427762101,65261
"N65281",3623.02246036405,65281
"N65301",3623.50051501952,65301
"N65321",3623.97844168781,65321
"N65341",3624.45624039928,65341
"N65361",3624.9339112305,65361
"N65381",3625.41145423068,65381
"N65401",3625.88886945735,65401
"N65421",3626.36615697884,65421
"N65441",3626.84331682407,65441
"N65461",3627.32034909682,65461
"N65481",3627.79725379374,65481
"N65501",3628.27403104123,65501
"N65521",3628.7506808451,65521
"N65541",3629.22720328135,65541
"N65561",3629.70359840959,65561
"N65581",3630.17986628803,65581
"N65601",3630.65600699237,65601
"N65621",3631.13202053205,65621
"N65641",3631.60790700579,65641
"N65661",3632.08366643795,65661
"N65681",3632.55929893463,65681
"N65701",3633.03480449784,65701
"N65721",3633.51018323525,65721
"N65741",3633.98543515857,65741
"N65761",3634.46056036144,65761
"N65781",3634.93555889008,65781
"N65801",3635.41043078527,65801
"N65821",3635.88517612594,65821
"N65841",3636.35979495526,65841
"N65861",3636.83428734037,65861
"N65881",3637.30865332743,65881
"N65901",3637.78289295997,65901
"N65921",3638.25700634897,65921
"N65941",3638.7309934842,65941
"N65961",3639.2048544735,65961
"N65981",3639.67858933954,65981
"N66001",3640.152198173,66001
"N66021",3640.62568099719,66021
"N66041",3641.0990378786,66041
"N66061",3641.57226889996,66061
"N66081",3642.04537407529,66081
"N66101",3642.51835349447,66101
"N66121",3642.99120719564,66121
"N66141",3643.46393522685,66141
"N66161",3643.93653768119,66161
"N66181",3644.40901457164,66181
"N66201",3644.88136598802,66201
"N66221",3645.35359197983,66221
"N66241",3645.82569258555,66241
"N66261",3646.29766787532,66261
"N66281",3646.76951789339,66281
"N66301",3647.24124272124,66301
"N66321",3647.71284239334,66321
"N66341",3648.18431697375,66341
"N66361",3648.65566650981,66361
"N66381",3649.12689105731,66381
"N66401",3649.59799067361,66401
"N66421",3650.06896544489,66421
"N66441",3650.53981538541,66441
"N66461",3651.01054057294,66461
"N66481",3651.48114105868,66481
"N66501",3651.95161688714,66501
"N66521",3652.42196812561,66521
"N66541",3652.89219483357,66541
"N66561",3653.36229705294,66561
"N66581",3653.83227484548,66581
"N66601",3654.30212827311,66601
"N66621",3654.77185738272,66621
"N66641",3655.24146222042,66641
"N66661",3655.71094288193,66661
"N66681",3656.18029938632,66681
"N66701",3656.64953178832,66701
"N66721",3657.11864015178,66721
"N66741",3657.5876245252,66741
"N66761",3658.05648498067,66761
"N66781",3658.5252215743,66781
"N66801",3658.99383432889,66801
"N66821",3659.46232333145,66821
"N66841",3659.93068863064,66841
"N66861",3660.39893026257,66861
"N66881",3660.86704830042,66881
"N66901",3661.3350428043,66901
"N66921",3661.8029138171,66921
"N66941",3662.27066138507,66941
"N66961",3662.73828558201,66961
"N66981",3663.2057864622,66981
"N67001",3663.67316405869,67001
"N67021",3664.14041843696,67021
"N67041",3664.60754966793,67041
"N67061",3665.07455779396,67061
"N67081",3665.54144285339,67081
"N67101",3666.0082049218,67101
"N67121",3666.47484405971,67121
"N67141",3666.94136028834,67141
"N67161",3667.40775368822,67161
"N67181",3667.87402431267,67181
"N67201",3668.34017219686,67201
"N67221",3668.80619742338,67221
"N67241",3669.27210003665,67241
"N67261",3669.73788008229,67261
"N67281",3670.20353760495,67281
"N67301",3670.66907269291,67301
"N67321",3671.13448536538,67321
"N67341",3671.59977569426,67341
"N67361",3672.06494373467,67361
"N67381",3672.52998952783,67381
"N67401",3672.99491313126,67401
"N67421",3673.45971461127,67421
"N67441",3673.92439400584,67441
"N67461",3674.38895138481,67461
"N67481",3674.8533867874,67481
"N67501",3675.31770027204,67501
"N67521",3675.78189189972,67521
"N67541",3676.24596170939,67541
"N67561",3676.70990976891,67561
"N67581",3677.17373609502,67581
"N67601",3677.63744080248,67601
"N67621",3678.10102390967,67621
"N67641",3678.5644854671,67641
"N67661",3679.02782553679,67661
"N67681",3679.49104417684,67681
"N67701",3679.95414141631,67701
"N67721",3680.41711734159,67721
"N67741",3680.87997197728,67741
"N67761",3681.34270539503,67761
"N67781",3681.80531764255,67781
"N67801",3682.26780877038,67801
"N67821",3682.7301788266,67821
"N67841",3683.19242787045,67841
"N67861",3683.6545559643,67861
"N67881",3684.11656314974,67881
"N67901",3684.57844948269,67901
"N67921",3685.04021500998,67921
"N67941",3685.50185978648,67941
"N67961",3685.96338386705,67961
"N67981",3686.42478730208,67981
"N68001",3686.88607017718,68001
"N68021",3687.34723247742,68021
"N68041",3687.80827431052,68041
"N68061",3688.26919571356,68061
"N68081",3688.72999671827,68081
"N68101",3689.19067741872,68101
"N68121",3689.65123782626,68121
"N68141",3690.11167802194,68141
"N68161",3690.57199803035,68161
"N68181",3691.03219793449,68181
"N68201",3691.49227777114,68201
"N68221",3691.95223758992,68221
"N68241",3692.41207745824,68241
"N68261",3692.87179739995,68261
"N68281",3693.33139750853,68281
"N68301",3693.79087779652,68301
"N68321",3694.25023831559,68321
"N68341",3694.7094791403,68341
"N68361",3695.16860032974,68361
"N68381",3695.62760191376,68381
"N68401",3696.08648395409,68401
"N68421",3696.54524651129,68421
"N68441",3697.00388960455,68441
"N68461",3697.46241332638,68461
"N68481",3697.92081767975,68481
"N68501",3698.37910277355,68501
"N68521",3698.83726861864,68521
"N68541",3699.29531529716,68541
"N68561",3699.75324282545,68561
"N68581",3700.21105128157,68581
"N68601",3700.66874069155,68601
"N68621",3701.1263111474,68621
"N68641",3701.58376266626,68641
"N68661",3702.04109530742,68661
"N68681",3702.49830914253,68681
"N68701",3702.95540417854,68701
"N68721",3703.41238050299,68721
"N68741",3703.86923815809,68741
"N68761",3704.32597719538,68761
"N68781",3704.78259766281,68781
"N68801",3705.23909961219,68801
"N68821",3705.6954830996,68821
"N68841",3706.1517481689,68841
"N68861",3706.60789487498,68861
"N68881",3707.06392327155,68881
"N68901",3707.5198333984,68901
"N68921",3707.97562531773,68921
"N68941",3708.4312990845,68941
"N68961",3708.88685473572,68961
"N68981",3709.34229232729,68981
"N69001",3709.79761191238,69001
"N69021",3710.2528135322,69021
"N69041",3710.70789725813,69041
"N69061",3711.16286311027,69061
"N69081",3711.61771116732,69081
"N69101",3712.07244147926,69101
"N69121",3712.52705408034,69121
"N69141",3712.98154902455,69141
"N69161",3713.43592636273,69161
"N69181",3713.890186145,69181
"N69201",3714.34432843434,69201
"N69221",3714.79835326754,69221
"N69241",3715.25226069956,69241
"N69261",3715.70605076876,69261
"N69281",3716.15972354368,69281
"N69301",3716.61327907235,69301
"N69321",3717.06671739377,69321
"N69341",3717.52003855515,69341
"N69361",3717.97324262686,69361
"N69381",3718.42632964094,69381
"N69401",3718.87929965824,69401
"N69421",3719.33215271314,69421
"N69441",3719.78488888188,69441
"N69461",3720.23750818506,69461
"N69481",3720.69001070458,69481
"N69501",3721.14239645106,69501
"N69521",3721.59466550684,69521
"N69541",3722.04681790676,69541
"N69561",3722.49885370548,69561
"N69581",3722.95077294922,69581
"N69601",3723.40257568869,69601
"N69621",3723.85426197656,69621
"N69641",3724.30583185248,69641
"N69661",3724.7572853794,69661
"N69681",3725.20862259781,69681
"N69701",3725.65984355327,69701
"N69721",3726.11094832034,69721
"N69741",3726.5619369159,69741
"N69761",3727.01280940555,69761
"N69781",3727.46356583591,69781
"N69801",3727.91420625478,69801
"N69821",3728.36473071103,69821
"N69841",3728.81513926397,69841
"N69861",3729.26543194992,69861
"N69881",3729.71560882446,69881
"N69901",3730.16566993043,69901
"N69921",3730.61561532412,69921
"N69941",3731.06544505362,69941
"N69961",3731.5151591707,69961
"N69981",3731.96475770426,69981
"N70001",3732.41424073563,70001
"N70021",3732.86360828516,70021
"N70041",3733.31286041273,70041
"N70061",3733.76199716576,70061
"N70081",3734.21101859839,70081
"N70101",3734.65992476625,70101
"N70121",3735.10871569447,70121
"N70141",3735.55739144818,70141
"N70161",3736.00595208146,70161
"N70181",3736.45439761529,70181
"N70201",3736.90272812353,70201
"N70221",3737.35094365194,70221
"N70241",3737.7990442403,70241
"N70261",3738.24702994894,70261
"N70281",3738.69490080532,70281
"N70301",3739.14265688688,70301
"N70321",3739.59029821398,70321
"N70341",3740.03782485864,70341
"N70361",3740.4852368508,70361
"N70381",3740.93253424445,70381
"N70401",3741.37971709611,70401
