rec,SPECIES,size_cat,region,INCL-ALL-SPP,INCL-ALL-TAXA,incl_notes-all-taxa,incl_notes-all-spp,acceptedScientificName_ed,CCZ_endemic,other_rank,taxonRank_ed,TR_w_TCID,layer,inclusion_criteria,incl_notes_march22,include,m_taxon_note,gbifID,rightsHolder,institutionID,institutionCode,datasetID,datasetName,basisOfRecord,occurrenceID,catalogNumber,qual_ed,identificationQualifier,recordNumber,recordedBy,individualCount,associatedSequences,previousIdentifications,eventID,eventDate,eventTime,year,habitat,samplingProtocol,locality,verbatimDepth,decimalLongitude,decimalLatitude,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonConceptID_orig,taxonConceptID,scientificName,kingdom,phylum,class,order,family,genus,species,taxonRank,taxonomicStatus,depth,depthAccuracy,verbatimScientificName,acceptedScientificName,associatedReferences
6439,,megafauna,east,no,no,no- duplicate,no- duplicate,Freyastera benthophila,,,species,temporary name,01_pmn_exploration_areas,,,yes,,1229930975,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration claim, Clarion-Clipperton Zone, central Pacific Ocean: Echinodermata",PRESERVED_SPECIMEN,7251-Occurrence-14,16599946-2aba-4710-98e6-43c522061878,cf.,cf,NHM_421,"Adrian Glover, Helena Wiklund, Thomas Dahlgren, Maggie Georgieva",3,http://www.ncbi.nlm.nih.gov/nuccore/KU519551,NA,,2013-10-21T00:00:00,00:39,2013,Abyssal plain,Remotely Operated Vehicle,UK Seabed Resources Ltd exploration claim UK-1,,-116.546215,13.862225,,"Diva Amon, Chris Mah, Adrian Glover, Helena Wiklund, Thomas Dahlgren",2015-06-01T00:00:00,,identified by DNA and morphology,Freyastera cf. benthophila,Freyastera cf. benthophila,"Freyastera benthophila (Sladen, 1889)",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,ACCEPTED,4011,NA,Freyastera benthophila,"Freyastera benthophila (Sladen, 1889)",
65343,,megafauna,east,no,no,no- duplicate,no- duplicate,Freyastera benthophila,,,species,temporary name,01_pmn_exploration_areas,"while no depth, is in CCZ",,yes,,1697149106,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration claim, Clarion-Clipperton Zone, central Pacific Ocean: Echinodermata",HUMAN_OBSERVATION,1229930987,b7ffe7a2-7be1-4d4f-b784-7aaecf0ee743,cf.,cf,NHM_413,"Adrian Glover, Helena Wiklund, Thomas Dahlgren, Maggie Georgieva",1,http://www.ncbi.nlm.nih.gov/nuccore/KU519550 | KU519518 | KU519535,NA,,2013-10-21T02:00:00,00:39,2013,Abyssal plain,Remotely Operated Vehicle,UK Seabed Resources Ltd exploration claim UK-1,,-116.5462,13.86223,,"Diva Amon, Chris Mah, Adrian Glover, Helena Wiklund, Thomas Dahlgren",2015-06-01T02:00:00,,identified by DNA and morphology,Freyastera cf. benthophila,Freyastera cf. benthophila,"Freyastera benthophila (Sladen, 1889)",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,ACCEPTED,NA,NA,"Freyastera benthophila (Sladen, 1889)","Freyastera benthophila (Sladen, 1889)",
65346,,megafauna,east,no,no,no- duplicate,no- duplicate,Freyastera benthophila,,,species,temporary name,01_pmn_exploration_areas,"while no depth, is in CCZ",,yes,,1697149124,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration claim, Clarion-Clipperton Zone, central Pacific Ocean: Echinodermata",HUMAN_OBSERVATION,1229930975,16599946-2aba-4710-98e6-43c522061878,cf.,cf,NHM_421,"Adrian Glover, Helena Wiklund, Thomas Dahlgren, Maggie Georgieva",3,http://www.ncbi.nlm.nih.gov/nuccore/KU519551,NA,,2013-10-21T02:00:00,00:39,2013,Abyssal plain,Remotely Operated Vehicle,UK Seabed Resources Ltd exploration claim UK-1,,-116.5462,13.86223,,"Diva Amon, Chris Mah, Adrian Glover, Helena Wiklund, Thomas Dahlgren",2015-06-01T02:00:00,,identified by DNA and morphology,Freyastera cf. benthophila,Freyastera cf. benthophila,"Freyastera benthophila (Sladen, 1889)",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,ACCEPTED,NA,NA,"Freyastera benthophila (Sladen, 1889)","Freyastera benthophila (Sladen, 1889)",
117758,,megafauna,east,no,no,no- duplicate,no- duplicate,Freyastera benthophila,,,species,temporary name,01_pmn_exploration_areas,,,yes,,1699871206,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,fa2fd4a4-c530-11e7-abc4-cec278b6b50a,,cf.,cf.,,"Diva J. Amon, Amanda F. Ziegler",1,,NA,,2015-03-03T00:00:00,22:38,2015,Abyssal polymetallic-nodule field,Autonomous Underwater Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.6464,12.4979,,"Christopher Mah, Diva J. Amon, Amanda F. Ziegler",2015-01-01T00:00:00,,Identified only from imagery,Freyastera cf. benthophila,Freyastera cf. benthophila,"Freyastera benthophila (Sladen, 1889)",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,ACCEPTED,4251,NA,Freyastera benthophila,"Freyastera benthophila (Sladen, 1889)",
117761,,megafauna,east,no,no,no- duplicate,no- duplicate,Freyastera benthophila,,,species,temporary name,01_pmn_exploration_areas,,,yes,,1699871207,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,PRESERVED_SPECIMEN,fa2fd738-c530-11e7-abc4-cec278b6b50a,AB01-RV06-CS-10,cf.,cf.,AB01-RV06-CS-10; NHM413,"Diva J. Amon, Amanda F. Ziegler",1,http://www.ncbi.nlm.nih.gov/nuccore/KU519550 | KU519518 | KU519535,NA,,2013-10-21T00:00:00,00:39,2013,Abyssal polymetallic-nodule field,Remotely Operated Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.5462,13.8622,,"Christopher Mah, Diva J. Amon, Amanda F. Ziegler, Adrian Glover, Helena Wiklund, Thomas Dahlgren",2014-01-01T00:00:00,,Identified by morphology and DNA of collected specimen,Freyastera cf. benthophila,Freyastera cf. benthophila,"Freyastera benthophila (Sladen, 1889)",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,ACCEPTED,4011,NA,Freyastera benthophila,"Freyastera benthophila (Sladen, 1889)","Amon DJ, Ziegler AF, Dahlgren TG, Glover AG, Goineau A, Gooday AJ, Wiklund H, Smith CR. Insights into the abundance and diversity of abyssal megafauna in a polymetallic-nodule region in the eastern Clarion-Clipperton Zone. Scientific Reports. 2016;6. doi:10.1038/srep30492 | Glover AG, Wiklund H, Rabone M, Amon DJ, Smith CR, O'Hara T, Mah CL, Dahlgren TG. Abyssal fauna of the UK-1 polymetallic nodule exploration contract area, Clarion-Clipperton Zone, central Pacific Ocean: Echinodermata. Biodiversity data journal. 2016(4). doi: 10.3897/BDJ.4.e7251"
117779,,megafauna,east,no,no,no- duplicate,no- duplicate,Freyastera benthophila,,,species,temporary name,01_pmn_exploration_areas,,,yes,,1699871191,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,fa2fd35a-c530-11e7-abc4-cec278b6b50a,,cf.,cf.,,"Diva J. Amon, Amanda F. Ziegler",1,,NA,,2013-10-21T00:00:00,05:07,2013,Abyssal polymetallic-nodule field,Remotely Operated Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.5486,13.8635,,"Christopher Mah, Diva J. Amon, Amanda F. Ziegler",2014-01-01T00:00:00,,Identified only from imagery,Freyastera cf. benthophila,Freyastera cf. benthophila,"Freyastera benthophila (Sladen, 1889)",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,ACCEPTED,4064,NA,Freyastera benthophila,"Freyastera benthophila (Sladen, 1889)","Amon DJ, Ziegler AF, Dahlgren TG, Glover AG, Goineau A, Gooday AJ, Wiklund H, Smith CR. Insights into the abundance and diversity of abyssal megafauna in a polymetallic-nodule region in the eastern Clarion-Clipperton Zone. Scientific Reports. 2016;6. doi:10.1038/srep30492"
117786,,megafauna,east,no,no,no- duplicate,no- duplicate,Freyastera benthophila,,,species,temporary name,01_pmn_exploration_areas,,,yes,,1699871189,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,fa2fd5ee-c530-11e7-abc4-cec278b6b50a,,cf.,cf.,,"Diva J. Amon, Amanda F. Ziegler",1,,NA,,2013-10-21T00:00:00,01:55,2013,Abyssal polymetallic-nodule field,Remotely Operated Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.5468,13.8609,,"Christopher Mah, Diva J. Amon, Amanda F. Ziegler",2014-01-01T00:00:00,,Identified only from imagery,Freyastera cf. benthophila,Freyastera cf. benthophila,"Freyastera benthophila (Sladen, 1889)",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,ACCEPTED,4027,NA,Freyastera benthophila,"Freyastera benthophila (Sladen, 1889)","Amon DJ, Ziegler AF, Dahlgren TG, Glover AG, Goineau A, Gooday AJ, Wiklund H, Smith CR. Insights into the abundance and diversity of abyssal megafauna in a polymetallic-nodule region in the eastern Clarion-Clipperton Zone. Scientific Reports. 2016;6. doi:10.1038/srep30492"
138117,,megafauna,east,no,no,no- duplicate,no- duplicate,Freyastera benthophila,,,species,temporary name,01_pmn_exploration_areas,,,yes,,1135476883,,,NHMUK,,Natural History Museum (London) Collection Specimens,PRESERVED_SPECIMEN,b7ffe7a2-7be1-4d4f-b784-7aaecf0ee743,43,cf.,,,"Dr Adrian Glover, Dr Helena Wiklund, Dr Thomas G. Dahlgren, Magdalena Georgieva",1,,NA,,2013-10-20T00:00:00,,2013,,Remotely Operated Vehicle,UK Seabed Resources Ltd exploration claim UK-1,,-116.5443,13.86367,,,,,,,"Freyastera cf. benthophila (Sladen, 1889)","Freyastera benthophila (Sladen, 1889)",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,ACCEPTED,4050,NA,"Freyastera cf. benthophila (Sladen, 1889)","Freyastera benthophila (Sladen, 1889)",
34679,Freyastera benthophila,megafauna,west,y,y,,,Freyastera benthophila,,,species,species,01_pmn_exploration_areas,,,yes,,201115373,,,Ifremer,,Ifremer BIOCEAN database (Deep Sea Benthic Fauna),PRESERVED_SPECIMEN,,97178,,,,GALERON Joelle,NA,,NA,,2004-06-11T00:00:00,,2004,,,Clarion-Clipperton,,-150.0056,9.55837,,MAH Christopher,,,,,,"Freyella benthophila Sladen, 1889",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,SYNONYM,5045,0,Freyella benthophila,"Freyastera benthophila (Sladen, 1889)",
34680,Freyastera benthophila,megafauna,central,y,y,,,Freyastera benthophila,,,species,species,01_pmn_exploration_areas,,,yes,,201115374,,,Ifremer,,Ifremer BIOCEAN database (Deep Sea Benthic Fauna),PRESERVED_SPECIMEN,,97179,,,,GALERON Joelle,NA,,NA,,2004-05-27T00:00:00,,2004,,,Clarion-Clipperton,,-130.1369,14.03397,,MAH Christopher,,,,,,"Freyella benthophila Sladen, 1889",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,SYNONYM,4973,0,Freyella benthophila,"Freyastera benthophila (Sladen, 1889)",
34681,Freyastera benthophila,megafauna,central,y,y,,,Freyastera benthophila,,,species,species,01_pmn_exploration_areas,,,yes,,811987882,,,Ifremer,,Ifremer BIOCEAN database (Deep Sea Benthic Fauna),PRESERVED_SPECIMEN,,97179,,,,GALERON Joelle,NA,,NA,,2004-05-27T00:00:00,,2004,,,Clarion-Clipperton,,-130.1369,14.03397,,MAH Christopher,,,,,,"Freyella benthophila Sladen, 1889",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,SYNONYM,4973,0,Freyella benthophila,"Freyastera benthophila (Sladen, 1889)",
34682,Freyastera benthophila,megafauna,west,y,y,,,Freyastera benthophila,,,species,species,01_pmn_exploration_areas,,,yes,,811987881,,,Ifremer,,Ifremer BIOCEAN database (Deep Sea Benthic Fauna),PRESERVED_SPECIMEN,,97178,,,,GALERON Joelle,NA,,NA,,2004-06-11T00:00:00,,2004,,,Clarion-Clipperton,,-150.0056,9.55837,,MAH Christopher,,,,,,"Freyella benthophila Sladen, 1889",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,SYNONYM,5045,0,Freyella benthophila,"Freyastera benthophila (Sladen, 1889)",
98824,Freyastera benthophila,megafauna,west,y,y,,,Freyastera benthophila,,,species,species,01_pmn_exploration_areas,,,yes,,1890461572,,,NIWA,,Vulnerable marine ecosystems in the South Pacific Ocean region,HUMAN_OBSERVATION,6376,,,,,,NA,,NA,,2004-06-11T00:00:00,,2004,,,,,-150.0056,9.55837,,,,,,,,"Freyella benthophila Sladen, 1889",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,Freyastera benthophila,SPECIES,SYNONYM,5045,NA,Freyella benthophila,"Freyastera benthophila (Sladen, 1889)",
117757,,megafauna,east,no,no,no- duplicate,no- duplicate,Freyella,,,genus,temporary name,NA,"while out CCZ shpfile, nearby- valid. This is UKSR RV07 site",,yes,morphospecies,1699871203,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,fa2fcdc4-c530-11e7-abc4-cec278b6b50a,,cf.,cf.,,"Diva J. Amon, Amanda F. Ziegler",1,,NA,,2013-10-23T00:00:00,10:03,2013,Abyssal polymetallic-nodule field,Remotely Operated Vehicle,Eastern Clarion-Clipperton Zone,,-114.4133,13.6794,,"Christopher Mah, Diva J. Amon, Amanda F. Ziegler",2014-01-01T00:00:00,,Identified only from imagery,cf. Freyella morphospecies,cf. Freyella morphospecies,"Freyella Perrier, 1885",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyella,,GENUS,ACCEPTED,3943,NA,Freyella morphospecies,"Freyella Perrier, 1885","Amon DJ, Ziegler AF, Dahlgren TG, Glover AG, Goineau A, Gooday AJ, Wiklund H, Smith CR. Insights into the abundance and diversity of abyssal megafauna in a polymetallic-nodule region in the eastern Clarion-Clipperton Zone. Scientific Reports. 2016;6. doi:10.1038/srep30492"
117759,,megafauna,east,no,no,no- duplicate,no- duplicate,Freyella,,,genus,temporary name,01_pmn_exploration_areas,,,yes,morphospecies,1699871205,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,fa2fc824-c530-11e7-abc4-cec278b6b50a,,cf.,cf.,,"Diva J. Amon, Amanda F. Ziegler",1,,NA,,2013-10-21T00:00:00,03:09,2013,Abyssal polymetallic-nodule field,Remotely Operated Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.5477,13.8551,,"Christopher Mah, Diva J. Amon, Amanda F. Ziegler",2014-01-01T00:00:00,,Identified only from imagery,cf. Freyella morphospecies,cf. Freyella morphospecies,"Freyella Perrier, 1885",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyella,,GENUS,ACCEPTED,4020,NA,Freyella morphospecies,"Freyella Perrier, 1885","Amon DJ, Ziegler AF, Dahlgren TG, Glover AG, Goineau A, Gooday AJ, Wiklund H, Smith CR. Insights into the abundance and diversity of abyssal megafauna in a polymetallic-nodule region in the eastern Clarion-Clipperton Zone. Scientific Reports. 2016;6. doi:10.1038/srep30492"
117784,,megafauna,east,no,no,no- duplicate,no- duplicate,Freyella,,,genus,temporary name,01_pmn_exploration_areas,,,yes,morphospecies,1699871186,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,fa2fcbe4-c530-11e7-abc4-cec278b6b50a,,cf.,cf.,,"Diva J. Amon, Amanda F. Ziegler",1,,NA,,2013-10-16T00:00:00,02:20,2013,Abyssal polymetallic-nodule field,Remotely Operated Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.5605,13.9588,,"Christopher Mah, Diva J. Amon, Amanda F. Ziegler",2014-01-01T00:00:00,,Identified only from imagery,cf. Freyella morphospecies,cf. Freyella morphospecies,"Freyella Perrier, 1885",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyella,,GENUS,ACCEPTED,4050,NA,Freyella morphospecies,"Freyella Perrier, 1885","Amon DJ, Ziegler AF, Dahlgren TG, Glover AG, Goineau A, Gooday AJ, Wiklund H, Smith CR. Insights into the abundance and diversity of abyssal megafauna in a polymetallic-nodule region in the eastern Clarion-Clipperton Zone. Scientific Reports. 2016;6. doi:10.1038/srep30492"
117803,,megafauna,east,no,no,no- duplicate,no- duplicate,Freyella,,,genus,temporary name,01_pmn_exploration_areas,,,yes,morphospecies,1699871199,,,UHM,,Megafauna of the UKSRL exploration contract area and eastern Clarion-Clipperton Zone in the Pacific Ocean: Echinodermata,HUMAN_OBSERVATION,fa2fd1a2-c530-11e7-abc4-cec278b6b50a,,cf.,cf.,,"Diva J. Amon, Amanda F. Ziegler",1,,NA,,2015-03-18T00:00:00,11:08,2015,Abyssal polymetallic-nodule field,Autonomous Underwater Vehicle,UK Seabed Resources Ltd exploration contract area (UK-1),,-116.6442,12.5011,,"Christopher Mah, Diva J. Amon, Amanda F. Ziegler",2015-01-01T00:00:00,,Identified only from imagery,cf. Freyella morphospecies,cf. Freyella morphospecies,"Freyella Perrier, 1885",Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyella,,GENUS,ACCEPTED,4250,NA,Freyella morphospecies,"Freyella Perrier, 1885",
24072,,macrofauna,east,no,no,no- duplicate,no- duplicate,Gadila,,,genus,temporary name,01_pmn_exploration_areas,,,yes,,1881950095,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration area, Clarion-Clipperton Zone, central Pacific Ocean: Mollusca",PRESERVED_SPECIMEN,1b14dd35-b191-4361-9d70-734fb168b8c8,175139208,,,NHM_345,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,NA,,NA,MV1313-7,2013-10-17T00:00:00,01:50:00,2013,Abyssal plain,,UK Seabed Resources Ltd exploration area UK-1,,-116.486667,13.755833,,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,,,identified by DNA and morphology,Gadila sp. (NHM_345),Gadila sp. (NHM_345),"Gadila Gray, 1847",Animalia,Mollusca,Scaphopoda,Gadilida,Gadilidae,Gadila,,GENUS,ACCEPTED,4076,0,Gadila,"Gadila Gray, 1847",
24120,,macrofauna,east,no,no,no- duplicate,no- duplicate,Gadila,,,genus,temporary name,01_pmn_exploration_areas,,,yes,,1881950055,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration area, Clarion-Clipperton Zone, central Pacific Ocean: Mollusca",PRESERVED_SPECIMEN,03a5fbcc-c64a-4257-a9af-4ace6a66107d,175138986,,,NHM_345,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,NA,,NA,MV1313-7,2013-10-17T00:00:00,01:50:00,2013,Abyssal plain,,UK Seabed Resources Ltd exploration area UK-1,,-116.486667,13.755833,,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,,,identified by DNA and morphology,Gadila sp. (NHM_345),Gadila sp. (NHM_345),"Gadila Gray, 1847",Animalia,Mollusca,Scaphopoda,Gadilida,Gadilidae,Gadila,,GENUS,ACCEPTED,4076,0,Gadila,"Gadila Gray, 1847",
24154,,macrofauna,east,no,no,no- duplicate,no- duplicate,Gadila,,,genus,temporary name,01_pmn_exploration_areas,,,yes,,1881950074,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration area, Clarion-Clipperton Zone, central Pacific Ocean: Mollusca",PRESERVED_SPECIMEN,cb9382be-6079-440d-afa5-4173f7be93ed,175139231,,,NHM_345,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,NA,,NA,MV1313-7,2013-10-17T00:00:00,01:50:00,2013,Abyssal plain,,UK Seabed Resources Ltd exploration area UK-1,,-116.486667,13.755833,,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,,,identified by DNA and morphology,Gadila sp. (NHM_345),Gadila sp. (NHM_345),"Gadila Gray, 1847",Animalia,Mollusca,Scaphopoda,Gadilida,Gadilidae,Gadila,,GENUS,ACCEPTED,4076,0,Gadila,"Gadila Gray, 1847",
24177,,macrofauna,east,no,no,no- duplicate,no- duplicate,Gadila,,,genus,temporary name,01_pmn_exploration_areas,,,yes,,1881950086,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration area, Clarion-Clipperton Zone, central Pacific Ocean: Mollusca",PRESERVED_SPECIMEN,c301a72f-54cb-435e-8aae-17cf4d37675f,20170076,,,NHM_345,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,NA,,NA,MV1313-7,2013-10-17T00:00:00,01:50:00,2013,Abyssal plain,,UK Seabed Resources Ltd exploration area UK-1,,-116.486667,13.755833,,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,,,identified by DNA and morphology,Gadila sp. (NHM_345),Gadila sp. (NHM_345),"Gadila Gray, 1847",Animalia,Mollusca,Scaphopoda,Gadilida,Gadilidae,Gadila,,GENUS,ACCEPTED,4076,0,Gadila,"Gadila Gray, 1847",
24186,,macrofauna,east,no,no,no- duplicate,no- duplicate,Gadila,,,genus,temporary name,01_pmn_exploration_areas,,,yes,,1881950117,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration area, Clarion-Clipperton Zone, central Pacific Ocean: Mollusca",PRESERVED_SPECIMEN,f34f1df6-c01b-4397-9ed0-01aa30740309,175139028,,,NHM_345,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,NA,,NA,MV1313-7,2013-10-17T00:00:00,01:50:00,2013,Abyssal plain,,UK Seabed Resources Ltd exploration area UK-1,,-116.486667,13.755833,,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,,,identified by DNA and morphology,Gadila sp. (NHM_345),Gadila sp. (NHM_345),"Gadila Gray, 1847",Animalia,Mollusca,Scaphopoda,Gadilida,Gadilidae,Gadila,,GENUS,ACCEPTED,4076,0,Gadila,"Gadila Gray, 1847",
41635,,macrofauna,east,no,no,no- duplicate,no- duplicate,Gadila,,,genus,temporary name,01_pmn_exploration_areas,,,yes,,1135516595,,,NHMUK,,Natural History Museum (London) Collection Specimens,PRESERVED_SPECIMEN,c301a72f-54cb-435e-8aae-17cf4d37675f,20170076,,,,"Dr Adrian Glover, Dr Helena Wiklund, Dr Thomas G. Dahlgren, Magdalena Georgieva",1,,NA,,2013-10-17T00:00:00,,2013,,Brenke Epibenthic Sledge,UK Seabed Resources Ltd exploration claim UK-1,,-116.4867,13.75583,,,,,,,Gadila sp. (nhm_345),"Gadila Gray, 1847",Animalia,Mollusca,Scaphopoda,Gadilida,Gadilidae,Gadila,,GENUS,ACCEPTED,4076,NA,Gadila sp. (nhm_345),"Gadila Gray, 1847",
24078,,macrofauna,east,no,no,no- duplicate,no- duplicate,Gadilida,,,order,temporary name,01_pmn_exploration_areas,,,yes,,1881950009,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration area, Clarion-Clipperton Zone, central Pacific Ocean: Mollusca",PRESERVED_SPECIMEN,08b9e7da-9ebf-4f12-956f-35a3b0a0c6e4,175139183,,,NHM_132,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,NA,,NA,MV1313-2,2013-10-11T00:00:00,10:32:00,2013,Abyssal plain,,UK Seabed Resources Ltd exploration area UK-1,,-116.698517,13.758333,,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,,,identified by DNA and morphology,Gadilida sp. (NHM_132),Gadilida sp. (NHM_132),Gadilida,Animalia,Mollusca,Scaphopoda,Gadilida,,,,ORDER,ACCEPTED,4080,0,Gadilida,Gadilida,
24090,,macrofauna,east,no,no,no- duplicate,no- duplicate,Gadilida,,,order,temporary name,01_pmn_exploration_areas,,,yes,,1881950019,,,NHMUK,,"Abyssal fauna of the UK-1 polymetallic nodule exploration area, Clarion-Clipperton Zone, central Pacific Ocean: Mollusca",PRESERVED_SPECIMEN,4ea954d6-dee8-4303-9c56-26bd313b655a,175138944,,,NHM_132,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,NA,,NA,MV1313-2,2013-10-11T00:00:00,10:32:00,2013,Abyssal plain,,UK Seabed Resources Ltd exploration area UK-1,,-116.698517,13.758333,,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,,,identified by DNA and morphology,Gadilida sp. (NHM_132),Gadilida sp. (NHM_132),Gadilida,Animalia,Mollusca,Scaphopoda,Gadilida,,,,ORDER,ACCEPTED,4080,0,Gadilida,Gadilida,
