Phylum,Class,Order,Family,Genus,scientificName,taxonConceptID,size_cat
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. 155,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. 2,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. 2169,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. 2611,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. 268,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. 2684,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. 29,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. 3,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. 5 ,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. 73,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. A,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. B,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. C,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. E,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. F,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. H,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. K,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. L,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. N,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. PIP# 2,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. PIP# 3,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp. PIP# 5,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp.1,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp.2,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp.A,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp.B,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio sp.C,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio species #1426,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio species #1735,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,Prionospio,Prionospio species #268,macrofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Proameira,Proameira,Proameira sp. 1,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Proameira,Proameira,Proameira sp. 2,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Proameira,Proameira,Proameira sp. 3,meiofauna
Mollusca,Caudofoveata,Chaetodermatida,Prochaetodermatidae,,Prochaetodermatidae,Prochaetodermatidae sp. (NHM_344),macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,Prochelator,Prochelator 132,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,Prochelator,Prochelator D29,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,Prochelator,Prochelator D30,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,Prochelator,Prochelator D31,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,Prochelator,Prochelator D32,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,Prochelator,Prochelator sp.1,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,Prochelator,Prochelator sp.2,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,Prochelator,Prochelator species A,macrofauna
Nematoda,Chromadorea,Chromadorida,Chromadoridae,Prochromadorella,Prochromadorella,Prochromadorella sp_1,meiofauna
Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,Progoniada,Progoniada 949,macrofauna
Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,Progoniada,Progoniada 950,macrofauna
Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,Progoniada,Progoniada sp. 1,macrofauna
Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,Progoniada,Progoniada sp. 2009,macrofauna
Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,Progoniada,Progoniada sp.A,macrofauna
Arthropoda,Copepoda,Calanoida,Aetideidae,Prolutamator,Prolutamator,Prolutamator sp.,macrofauna
Cnidaria,Anthozoa,Pennatulacea,Protoptilidae,Protoptilum,Protoptilum,Protoptilum msp. 1,megafauna
Cnidaria,Anthozoa,Pennatulacea,Protoptilidae,Protoptilum,Protoptilum,Protoptilum stet. CCZ_068,megafauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,Psammocamptus,Psammocamptus sp. 1,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,Psammocamptus,Psammocamptus sp. 2,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,Psammocamptus,Psammocamptus sp. 3,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,Psammocamptus,Psammocamptus sp. 4,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,Psammocamptus,Psammocamptus sp. 5,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,Psammocamptus,Psammocamptus sp. 6,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,Psammocamptus,Psammocamptus sp. 7,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,Psammocamptus,Psammocamptus sp. 8,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Pseudameira,Pseudameira,Pseudameira sp. 1,meiofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Protomystides,Protomystides,Pseudeulalia sp.A,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Protomystides,Protomystides,Pseudeulalia sp.B,macrofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya sp. 1,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya sp. 10,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya sp. 11,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya sp. 12,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya sp. 2,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya sp. 3,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya sp. 4,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya sp. 5,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya sp. 6,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya sp. 7,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya sp. 8,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,Pseudobradya,Pseudobradya sp. 9,meiofauna
Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Pseudodysponetus,Pseudodysponetus,Pseudodysponetus sp. 2566,macrofauna
Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Pseudodysponetus,Pseudodysponetus,Pseudodysponetus sp. 2771,macrofauna
Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Pseudodysponetus,Pseudodysponetus,Pseudodysponetus sp. 2788,macrofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra sp. 1,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra sp. 10,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra sp. 11,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra sp. 14,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra sp. 2,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra sp. 3,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra sp. 4,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra sp. 5,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra sp. 6,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra sp. 7,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra sp. 8,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,Pseudomesochra,Pseudomesochra sp. 9,meiofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides 838,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides 839,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides 840,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp A,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp B,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp C,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp. (NHM_061),macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp. (NHM_116),macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp. (NHM_435),macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp. 1,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp. 124,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp. 2,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp. 2218,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp. 256,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp. 3,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp. 366,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,Pseudomystides,Pseudomystides sp. A cf. rarica PIP_31,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Pseudoparatanais,Pseudoparatanais,Pseudoparatanais sp. 23055,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,Pseudoscalibregma,Pseudoscalibregma,Pseudoscalibregma sp. 660,macrofauna
Echinodermata,Holothuroidea,Persiculida,Pseudostichopodidae,Pseudostichopus,Pseudostichopus,Pseudostichopus morphotype 1,megafauna
Echinodermata,Holothuroidea,Persiculida,Pseudostichopodidae,Pseudostichopus,Pseudostichopus,Pseudostichopus sp. 1,megafauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,,Pseudotachidiidae,Pseudotachidiidae n. gen,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,,Pseudotachidiidae,Pseudotachidiidae sp. 1,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,,Pseudotachidiidae,Pseudotachidiidae sp. 2,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,,Pseudotachidiidae,Pseudotachidiidae sp. 3,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,,Pseudotachidiidae,Pseudotachidiidae sp. 4,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudotachidius,Pseudotachidius,Pseudotachidius sp. 1,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudotachidius,Pseudotachidius,Pseudotachidius sp. 2,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudotachidius,Pseudotachidius,Pseudotachidius sp. 3,meiofauna
Arthropoda,Copepoda,Harpacticoida,,,Harpacticoida,Pseudotachiidae sp. 1,meiofauna
Arthropoda,Copepoda,Harpacticoida,,,Harpacticoida,Pseudotachiidae sp. 2,meiofauna
Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,Pseudotanais,Pseudotanais,Pseudotanais sp. 23060,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,Pseudotanais,Pseudotanais,Pseudotanais sp. 23061,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,Pseudotanais,Pseudotanais,Pseudotanais sp. 23114,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,Pseudotanais,Pseudotanais,Pseudotanais species #158,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,Pseudotanais,Pseudotanais,Pseudotanais species #159,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,Pseudotanais,Pseudotanais,Pseudotanais species 43,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,Pseudotanais,Pseudotanais,Pseudotanais species 43A,macrofauna
Arthropoda,,,,,Arthropoda,Pseudotanais virtual sp. A sp. nov.,macrofauna
Arthropoda,,,,,Arthropoda,Pseudotanais virtual sp. B sp. nov.,macrofauna
Arthropoda,Copepoda,Harpacticoida,Zosimeidae,Pseudozosime,Pseudozosime,Pseudozosime sp. 1,meiofauna
Arthropoda,Copepoda,Harpacticoida,Zosimeidae,Pseudozosime,Pseudozosime,Pseudozosime sp. 10,meiofauna
Arthropoda,Copepoda,Harpacticoida,Zosimeidae,Pseudozosime,Pseudozosime,Pseudozosime sp. 11,meiofauna
Arthropoda,Copepoda,Harpacticoida,Zosimeidae,Pseudozosime,Pseudozosime,Pseudozosime sp. 2,meiofauna
Arthropoda,Copepoda,Harpacticoida,Zosimeidae,Pseudozosime,Pseudozosime,Pseudozosime sp. 3,meiofauna
Arthropoda,Copepoda,Harpacticoida,Zosimeidae,Pseudozosime,Pseudozosime,Pseudozosime sp. 4,meiofauna
Arthropoda,Copepoda,Harpacticoida,Zosimeidae,Pseudozosime,Pseudozosime,Pseudozosime sp. 5,meiofauna
Arthropoda,Copepoda,Harpacticoida,Zosimeidae,Pseudozosime,Pseudozosime,Pseudozosime sp. 6,meiofauna
Arthropoda,Copepoda,Harpacticoida,Zosimeidae,Pseudozosime,Pseudozosime,Pseudozosime sp. 7,meiofauna
Arthropoda,Copepoda,Harpacticoida,Zosimeidae,Pseudozosime,Pseudozosime,Pseudozosime sp. 8,meiofauna
Arthropoda,Copepoda,Harpacticoida,Zosimeidae,Pseudozosime,Pseudozosime,Pseudozosime sp. 9,meiofauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psycheotrephes,Psycheotrephes,Psycheotrephes new species,megafauna
Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,Psychronaetes,Psychronaetes sp. CCZ_101,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psychropotes,Psychropotes,Psychropotes cf. dyscrita HOL047,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psychropotes,Psychropotes,Psychropotes cf. dyscrita HOL052,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psychropotes,Psychropotes,Psychropotes cf. dyscrita HOL053,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psychropotes,Psychropotes,Psychropotes cf. dyscrita HOL054,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psychropotes,Psychropotes,Psychropotes cf. dyscrita HOL060,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psychropotes,Psychropotes,Psychropotes cf. dyscrita HOL061,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psychropotes,Psychropotes,Psychropotes cf. dyscrita HOL062,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psychropotes,Psychropotes,Psychropotes cf. dyscrita HOL103,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psychropotes,Psychropotes,Psychropotes msp. 3 ,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,Psychropotidae,Psychropotidae (juvenile) sp. 1,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,Psychropotidae,Psychropotidae msp. 1 ,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,Psychropotidae,Psychropotidae msp. 1_Nodules,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,Psychropotidae,Psychropotidae msp. 2,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,Psychropotidae,Psychropotidae msp. 2_Nodules ,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,Psychropotidae,Psychropotidae msp. 3,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,Psychropotidae,Psychropotidae msp. 4,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,,Psychropotidae,Psychropotidae red msp.,megafauna
