Site,Abundance,Species
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_019
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
central,1,ACT_022
