Site,Abundance,Species
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-A-G,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB02-U01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-AB02-S11,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1_AB01_BC03,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-AB02-S10,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-AB02-S02,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-A-G,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB01-G,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-A-G,1,Ophiosphalmidae
UKSRL1 UK-1 UK1_AB02_EB09,1,Ophiosphalmidae
UKSRL1 UK-1 UK1_AB02_EB09,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-AB02-S11,1,Ophiosphalmidae
OMS_CA04,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS1_AB02_EB10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
DeepCCZ_APEI-4_DC05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 UK-1 UK1_AB02_BC04,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-A-M,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS1_AB02_EB12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-AB02-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-A-A,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-AB02-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1_AB02_BC04,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB01-EB04,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1_AB02_EB09,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS1_AB02_EB12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB01-M,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
AB01_UK-1_RV01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-A-K,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-AB02-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
AB01_UK-1_RV03,1,Ophiosphalmidae
"Mangan 2018, SO262_BGR_AKS246",1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-AB02-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
JC120__104,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-A-EB02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS1_AB02_EB06,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
AB01_UK-1_RV05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S07,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-A-K,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS1_AB02_EB12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS1_AB02_EB06,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB01-G,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB01-M,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB02-U07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 UK-1 UK1_AB02_EB07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-A-K,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-AB02-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
OMS OMS OMS-AB02-S08,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB02-U01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-A-EB04,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
AB01_UK-1_BC03,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB02-U07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB02-U07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1_AB02_EB09,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
"Mangan 2018, SO262_BGR_AKS244",1,Ophiosphalmidae
"Mangan 2018, SO262_BGR_AKS245",1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 UK-1 UK1_AB02_EB07,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB02-U07,1,Ophiosphalmidae
UKSRL1 UK-1 UK1_AB02_EB07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 UK-1 UK1_AB02_EB07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
AB01_UK-1_MC07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS1_AB02_MC24,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
JC120__104,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-A-G,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB02-U01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
AB01/AB02_UK-1_CA08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
"Mangan 2018, SO262_BGR_AKS250",1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB02-U05,1,Ophiosphalmidae
AB01_UK-1_EB02,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
Mangan 2013_BGR_Sta. 7,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S07,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S10,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 UK-1 UK1_AB01_MC07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S12,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S07,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB02-U05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S05,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 OA UKSRL1 OMS-A-S01,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-B-U08,1,Ophiosphalmidae
SITE_13.22999954_-129.9166718_4846,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4862,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4923,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4831,1,Ophiosphalmidae
SITE_13.23_-129.9167_4907,1,Ophiosphalmidae
SITE_13.23_-129.9167_4755,1,Ophiosphalmidae
SITE_13.21667_-129.8667_4846,1,Ophiosphalmidae
SITE_13.23_-129.9167_4941,1,Ophiosphalmidae
SITE_13.23_-129.9167_4877,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4892,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4846,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4877,1,Ophiosphalmidae
SITE_13.21667_-129.8667_4877,1,Ophiosphalmidae
SITE_13.21667_-129.8667_4923,1,Ophiosphalmidae
OMS_CA03,1,Ophiosphalmidae
OMS_CA12,1,Ophiosphalmidae
OMS_CA11,1,Ophiosphalmidae
OMS_CA10,1,Ophiosphalmidae
AB01/AB02_UK-1_CA06,1,Ophiosphalmidae
AB01_UK-1_RV06,1,Ophiosphalmidae
DeepCCZ_APEI1 AP DC10,1,Ophiosphalmidae
DeepCCZ_APEI-1_DC10,1,Ophiosphalmidae
AB01/AB02_UK-1_CA01,1,Ophiosphalmidae
"Mangan 2018, SO262_BGR_AKS248",1,Ophiosphalmidae
SITE_13.21667_-129.8833_4846,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4877,1,Ophiosphalmidae
SITE_13.18333_-129.8583_4831,1,Ophiosphalmidae
SITE_13.23_-129.9167_4877,1,Ophiosphalmidae
SITE_13.23_-129.9167_4846,1,Ophiosphalmidae
SITE_13.23_-129.9167_4816,1,Ophiosphalmidae
OMS_CA05,1,Ophiosphalmidae
DeepCCZ_APEI1 AP TC05,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4892,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4831,1,Ophiosphalmidae
SITE_13.21667_-129.8667_4846,1,Ophiosphalmidae
SITE_13.23_-129.9167_4846,1,Ophiosphalmidae
SITE_13.23_-129.9167_4816,1,Ophiosphalmidae
SITE_13.23_-129.9167_4816,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4877,1,Ophiosphalmidae
SITE_13.23_-129.9167_4907,1,Ophiosphalmidae
SITE_13.15833_-129.955_4816,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4862,1,Ophiosphalmidae
SITE_13.23_-129.9167_4923,1,Ophiosphalmidae
SITE_13.23_-129.9167_4755,1,Ophiosphalmidae
SITE_13.21667_-129.8667_4923,1,Ophiosphalmidae
SITE_13.23_-129.9167_4941,1,Ophiosphalmidae
SITE_13.23_-129.9167_4785,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4846,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4846,1,Ophiosphalmidae
SITE_13.23_-129.9167_4877,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-A-K,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4846,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4846,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4846,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4862,1,Ophiosphalmidae
UKSRL1 UK-1 UK1-AB01-K,1,Ophiosphalmidae
SITE_13.23_-129.9167_4877,1,Ophiosphalmidae
SITE_13.21667_-129.8667_4877,1,Ophiosphalmidae
SITE_13.14833_-129.8694_4877,1,Ophiosphalmidae
SITE_13.21667_-129.8833_4846,1,Ophiosphalmidae
