Phylum,Class,Order,Family,Genus,Species,scientificName,taxonConceptID,habitat_interim,size_cat
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 2,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 20,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 21,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 22,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 23,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 24,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 25,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 26,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 27,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 28,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 29,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 3,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 30,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 32,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 33,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 34,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 35,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 36,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 37,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 38,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 39,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 4,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 40,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 41,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 42,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 43,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 44,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 5,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 6,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 7,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 8,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,,,,Isopoda,AB_ Isopoda Type 9,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 1,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 10,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 11,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 12,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 13,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 14,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 15,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 16,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 17,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 18,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 19,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 2,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 20,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 21,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 22,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 23,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 24,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 25,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 27,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 28,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 29,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 3,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 30,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 31,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 32,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 33,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 34,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 36,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 38,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 3a,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 4,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 5,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 6,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 7,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 8,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,,,,Tanaidacea,AB_ Tanaidacea sp 9,sediment,macrofauna
Cnidaria,Hydrozoa,Anthoathecata,Corymorphidae,,,Corymorphidae,Corymorphidae sp. (NHM_398),water column,megafauna
Mollusca,Scaphopoda,Dentaliida,Dentaliidae,Fissidentalium,,Fissidentalium,Fissidentalium sp. (NHM_261),sediment,macrofauna
Mollusca,Scaphopoda,Gadilida,Gadilidae,Gadila,,Gadila,Gadila sp. (NHM_345),sediment,macrofauna
Mollusca,Scaphopoda,Gadilida,,,,Gadilida,Gadilida sp. (NHM_132),sediment,macrofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,,,Argestidae,Argestidae n. gen,sediment,meiofauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,Mopseninae sp. (NHM_330),nodule,megafauna
Annelida,Polychaeta,Spionida,Spionidae,Aurospio,,Aurospio,Aurospio sp. (NHM_017),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Aurospio,,Aurospio,Aurospio sp. (NHM_1661),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Aurospio,,Aurospio,Aurospio sp. (NHM_2180),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Aurospio,,Aurospio,Aurospio sp. (NHM_2186),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Aurospio,,Aurospio,Aurospio sp. (NHM_2247),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Aurospio,,Aurospio,Aurospio sp. (NHM_776),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Aurospio,,Aurospio,Aurospio sp. (NHM_91),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Laonice,,Laonice,Laonice sp. (NHM_016),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Laonice,,Laonice,Laonice sp. (NHM_048),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Laonice,,Laonice,Laonice sp. (NHM_131),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Laonice,,Laonice,Laonice sp. (NHM_2076),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Laonice,,Laonice,Laonice sp. (NHM_2111),sediment,macrofauna
Annelida,Polychaeta,Spionida,Poecilochaetidae,Poecilochaetus,,Poecilochaetus,Poecilochaetus sp. ,sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,Prionospio,Prionospio sp. (NHM_135),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,Prionospio,Prionospio sp. (NHM_1415),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,Prionospio,Prionospio sp. (NHM_266),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,Prionospio,Prionospio sp. (NHM_471),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,Prionospio,Prionospio sp. (NHM_564),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,Prionospio,Prionospio sp. (NHM_884),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,Prionospio,Prionospio sp. (NHM_914),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,Prionospio,Rhynchospio sp. (NHM_2123),sediment,macrofauna
Annelida,Polychaeta,Spionida,Spionidae,Spiophanes,,Spiophanes,Spiophanes sp. (NHM_1897),sediment,macrofauna
Chordata,,,,,,Actinopterygii,cf. Actinopterygii sp.,water column,megafauna
Echinodermata,Asteroidea,,,,,Asteroidea,sp. (nhm_054),sediment,megafauna
Echinodermata,Crinoidea,,,,,Crinoidea,Crinoidea sp indet,nodule,megafauna
Echinodermata,Crinoidea,,,,,Crinoidea,sp. (nhm_008),nodule,megafauna
Echinodermata,Crinoidea,,,,,Crinoidea,sp. (nhm_055),nodule,megafauna
Echinodermata,Crinoidea,,,,,Crinoidea,sp. (nhm_056),nodule,megafauna
Echinodermata,Crinoidea,,,,,Crinoidea,sp. (nhm_300),nodule,megafauna
Echinodermata,Holothuroidea,,,,,Holothuroidea,Holothuroidea sp indet,sediment,megafauna
Echinodermata,Ophiuroidea,,,,,Ophiuroidea,Ophiuroidea sp indet,sediment,megafauna
Echinodermata,Ophiuroidea,,,,,Ophiuroidea,incertae sedis sp. (nhm_041),sediment,megafauna
Echinodermata,Ophiuroidea,,,,,Ophiuroidea,incertae sedis sp. (nhm_072),sediment,megafauna
Echinodermata,Ophiuroidea,,,,,Ophiuroidea,incertae sedis sp. (nhm_303),sediment,megafauna
Echinodermata,Asteroidea,Paxillosida,Astropectinidae,,,Astropectinidae,cf. Astropectinidae morphospecies,sediment,megafauna
Mollusca,Cephalopoda,Octopoda,Cirroteuthidae,,,Cirroteuthidae,cf. Cirroteuthidae sp.,water column,megafauna
Cnidaria,Hydrozoa,Anthoathecata,Corymorphidae,,,Corymorphidae,Corymorphidae sp. NHM_398,water column,megafauna
Chordata,Actinopteri,Notacanthiformes,Halosauridae,,,Halosauridae,cf. Halosauridae sp.,water column,megafauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,sp. (nhm_330),nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,sp. (nhm_417),nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,Isididae sp. NHM_002,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,Isididae sp. NHM_019,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,Isididae sp. NHM_035,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,Isididae sp. NHM_136,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,Isididae sp. NHM_154,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,Isididae sp. NHM_203,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,Isididae sp. NHM_330,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,Isididae sp. NHM_333,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,Isididae sp. NHM_376,nodule,megafauna
Cnidaria,Anthozoa,Alcyonacea,Isididae,,,Isididae,Isididae sp. NHM_417,nodule,megafauna
Ctenophora,Tentaculata,Cydippida,Mertensiidae,,,Mertensiidae,cf. Mertensiidae sp.,water column,megafauna
Chordata,Actinopteri,Ophidiiformes,Ophidiidae,,,Ophidiidae,Ophidiidae morphotype juvenile,water column,megafauna
Arthropoda,Malacostraca,Amphipoda,Podoceridae,,,Podoceridae,cf. Podoceridae sp.,sediment,megafauna
Echinodermata,Asteroidea,Paxillosida,Porcellanasteridae,,,Porcellanasteridae,Styracaster cf. paucispinus,sediment,megafauna
Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Abyssopathes,,Abyssopathes,Abyssopathes sp.,nodule,megafauna
Echinodermata,Holothuroidea,Molpadida,Caudinidae,Acaudina,,Acaudina,Acaudina sp.,sediment,megafauna
Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphioplus,,Amphioplus,Amphioplus sp.,sediment,megafauna
Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphioplus,,Amphioplus,Amphioplus (Amphioplus (unioplus)) cf. daleus (Lyman),sediment,megafauna
Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Barathrites,,Barathrites,cf. Barathrites sp.,water column,megafauna
Arthropoda,Malacostraca,Decapoda,Stylodactylidae,Bathystylodactylus,,Bathystylodactylus,cf.†Bathystylodactylus morphospecies,sediment,megafauna
Arthropoda,Malacostraca,Decapoda,Stylodactylidae,Bathystylodactylus,,Bathystylodactylus,cf. Bathystylodactylus sp.,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Benthodytes,,Benthodytes,Benthodytes cf. sanguinolenta/typica,sediment,megafauna
Chordata,Actinopteri,Gadiformes,Macrouridae,Coryphaenoides,,Coryphaenoides,cf. Coryphaenoides sp.,water column,megafauna
Chordata,Actinopteri,Gadiformes,Macrouridae,Coryphaenoides,,Coryphaenoides,Coryphaenoides sp.,water column,megafauna
Echinodermata,Holothuroidea,Synallactida,Deimatidae,Deima,,Deima,Deima†cf. validum,sediment,megafauna
Chordata,Ascidiacea,Phlebobranchia,Octacnemidae,Dicopia,,Dicopia,cf. Dicopia sp.,water column,megafauna
Arthropoda,Malacostraca,Amphipoda,Eurytheneidae,Eurythenes,,Eurythenes,cf. Eurythenes sp.,sediment,megafauna
Arthropoda,Malacostraca,Decapoda,Glyphocrangonidae,Glyphocrangon,,Glyphocrangon,cf. Glyphocrangon sp.,sediment,megafauna
Mollusca,Cephalopoda,Octopoda,Opisthoteuthidae,Grimpoteuthis,,Grimpoteuthis,cf. Grimpoteuthis sp.,water column,megafauna
Chordata,Ascidiacea,Phlebobranchia,Octacnemidae,Megalodicopia,,Megalodicopia,cf. Megalodicopia sp.,water column,megafauna
Echinodermata,Holothuroidea,Molpadida,Molpadiidae,Molpadia,,Molpadia,Molpadia sp.,sediment,megafauna
Echinodermata,Holothuroidea,Persiculida,Molpadiodemidae,Molpadiodemas,,Molpadiodemas,urn:lsid:biodiversity.org.au:afd.taxon:58857351-4795-4657-8a6c-07293dd50fc5,sediment,megafauna
Echinodermata,Holothuroidea,Persiculida,Molpadiodemidae,Molpadiodemas,,Molpadiodemas,Molpadiodemas sp.,sediment,megafauna
Arthropoda,Malacostraca,Decapoda,Munidopsidae,Munidopsis,,Munidopsis,cf. Munidopsis sp.,sediment,megafauna
Mollusca,Cephalopoda,Octopoda,Enteroctopodidae,Muusoctopus,,Muusoctopus,cf. Muusoctopus sp.,water column,megafauna
Arthropoda,Malacostraca,Decapoda,Nematocarcinidae,Nematocarcinus,,Nematocarcinus,cf. Nematocarcinus sp.,sediment,megafauna
Arthropoda,Thecostraca,Scalpellomorpha,Scalpellidae,Neoscalpellum,,Neoscalpellum,cf. Neoscalpellum sp.,nodule,megafauna
Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,Ophiotholia,,Ophiotholia,urn:lsid:biodiversity.org.au:afd.taxon:6b1b43d7-367e-41e4-99a8-b439a00a383b,sediment,megafauna
Echinodermata,Ophiuroidea,Ophioscolecida,Ophiohelidae,Ophiotholia,,Ophiotholia,Ophiotholia sp. (nhm_076),sediment,megafauna
Echinodermata,Holothuroidea,Persiculida,Pseudostichopodidae,Pseudostichopus,,Pseudostichopus,Pseudostichopus sp.,sediment,megafauna
Chordata,Ascidiacea,Phlebobranchia,Octacnemidae,Situla,,Situla,cf. Situla sp.,water column,megafauna
Echinodermata,Asteroidea,Paxillosida,Porcellanasteridae,Styracaster,,Styracaster,Styracaster,sediment,megafauna
Echinodermata,Holothuroidea,Synallactida,Synallactidae,Synallactes,,Synallactes,Synallactes sp.,sediment,megafauna
Cnidaria,Anthozoa,Pennatulacea,Umbellulidae,Umbellula,,Umbellula,Umbellula sp.,nodule,megafauna
Arthropoda,Malacostraca,Decapoda,,,,Decapoda,unknown penaeid,sediment,megafauna
Mollusca,,,,,,Mollusca,Mollusca sp indet,sediment,megafauna
Mollusca,,,,,,Mollusca,Mollusca sp. indet.,sediment,megafauna
Echinodermata,Echinoidea,Spatangoida,Schizasteridae,Aceste,ovata,Aceste ovata,Aceste cf. ovata,sediment,megafauna
Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Barathrites,iris,Barathrites iris,Barathrites cf. iris,water column,megafauna
Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Bassozetus,nasus,Bassozetus nasus,Bassozetus cf. nasus,water column,megafauna
Echinodermata,Crinoidea,Comatulida,Bathycrinidae,Bathycrinus,equatorialis,Bathycrinus equatorialis,Bathycrinus cf. equatorialis,nodule,megafauna
Echinodermata,Crinoidea,Comatulida,Bathycrinidae,Bathycrinus,equatorialis,Bathycrinus equatorialis,Bathycrinus cf.†equatorialis,nodule,megafauna
Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Bathyonus,caudalis,Bathyonus caudalis,Bathyonus cf. caudalis,water column,megafauna
Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Bathyonus,caudalis,Bathyonus caudalis,cf. Bathyonus cf. caudalis,water column,megafauna
Chordata,Actinopteri,Aulopiformes,Bathysauridae,Bathysaurus,mollis,Bathysaurus mollis,Bathysaurus cf. mollis,water column,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Benthodytes,incerta,Benthodytes incerta,Benthodytes cf. incerta,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Benthodytes,sanguinolenta,Benthodytes sanguinolenta,Benthodytes cf. sanguinolenta,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Benthodytes,typica,Benthodytes typica,Benthodytes cf. typica,sediment,megafauna
Arthropoda,Malacostraca,Decapoda,Aristeidae,Cerataspis,monstrosus,Cerataspis monstrosus,Cerataspis cf. monstrosus,water column,megafauna
Echinodermata,Holothuroidea,Synallactida,Deimatidae,Deima,validum,Deima validum validum,Deima cf. validum,sediment,megafauna
Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyastera,benthophila,Freyastera benthophila,Freyastera cf. benthophila,sediment,megafauna
Arthropoda,Malacostraca,Decapoda,Aristeidae,Hemipenaeus,spinidorsalis,Hemipenaeus spinidorsalis,Hemipenaeus cf. spinidorsalis,water column,megafauna
Chordata,Actinopteri,Anguilliformes,Synaphobranchidae,Histiobranchus,bathybius,Histiobranchus bathybius,Histiobranchus cf. bathybius,water column,megafauna
Arthropoda,Malacostraca,Decapoda,Solenoceridae,Hymenopenaeus,nereus,Hymenopenaeus nereus,Hymenopenaeus cf. nereus,sediment,megafauna
Chordata,Actinopteri,Aulopiformes,Ipnopidae,Ipnops,meadi,Ipnops meadi,Ipnops cf. meadi,water column,megafauna
Ctenophora,Tentaculata,Lobata,Lampoctenidae,Lampocteis,cruentiventer,Lampocteis cruentiventer,Lampocteis cf. cruentiventer,water column,megafauna
Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,glabrum,Ophiosphalma glabrum,Ophiomusium cf. glabrum,sediment,megafauna
Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,glabrum,Ophiosphalma glabrum,Ophiosphalma cf. glabrum,sediment,megafauna
Echinodermata,Ophiuroidea,Amphilepidida,Ophiolepididae,Ophiotypa,simplex,Ophiotypa simplex,Ophiotypa cf. simplex,sediment,megafauna
Chordata,Actinopteri,Perciformes,Zoarcidae,Pachycara,nazca,Pachycara nazca,Pachycara cf. nazca,water column,megafauna
Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,gracilis,Peniagone gracilis,Peniagone cf. gracilis,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,leander,Peniagone leander,Peniagone cf. leander,sediment,megafauna
Echinodermata,Asteroidea,Paxillosida,Porcellanasteridae,Porcellanaster,ceruleus,Porcellanaster ceruleus,Porcellanaster ceruleus,sediment,megafauna
Echinodermata,Asteroidea,Paxillosida,Porcellanasteridae,Porcellanaster,ceruleus,Porcellanaster ceruleus,Porcellanaster cf. ceruleus,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,hanseni,Psychronaetes hanseni,Psychronaetes cf. hanseni,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psychropotes,semperiana,Psychropotes semperiana,Psychropotes cf. semperiana,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psychropotes,verrucosa,Psychropotes verrucosa,Psychropotes cf. verrucosa,sediment,megafauna
Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Silax,daleus,Silax daleus,Amphioplus cf. daleus,sediment,megafauna
Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Silax,daleus,Silax daleus,Amphioplus (Unioplus) daleus,sediment,megafauna
Arthropoda,Malacostraca,Cumacea,Leuconidae,Leucon,,Leucon (Crymoleucon),Leucon (Crymoleucon) Motu 1,water column,macrofauna
Arthropoda,Malacostraca,Amphipoda,,,,Lysianassoidea,Lysianassoidea sp.,sediment,macrofauna
Arthropoda,Copepoda,Cyclopoida,,,,Ergasilida,Poecilostomatoida sp.,water column,macrofauna
Annelida,Clitellata,,,,,Oligochaeta,Oligochaeta - sp. indeterminate,sediment,macrofauna
Arthropoda,Thecostraca,,,,,Cirripedia,Cirripedia sp indet,sediment,macrofauna
Arthropoda,Thecostraca,,,,,Cirripedia,Cirripedia sp. indet.,sediment,macrofauna
,,,,,,Animalia,Metazoa sp indet,NA,
,,,,,,Animalia,Metazoa sp. indet.,NA,
,,,,,,Atorellidae,Stephanoscyphus sp,NA,
,,,,,,Valettietta gracilis,Valettietta cf. gracilis,NA,
Arthropoda,,,,,,Crustacea,Crustacea sp indet,sediment,meiofauna
Arthropoda,,,,,,Crustacea,Crustacea sp. indet.,sediment,meiofauna
Cnidaria,Anthozoa,,,,,Anthozoa,Octocorallia sp. indet.,nodule,macrofauna
Mollusca,Bivalvia,,,,,Bivalvia,Bivalvia sp indet,sediment,macrofauna
Mollusca,Bivalvia,,,,,Bivalvia,Bivalvia sp. indet.,sediment,macrofauna
Mollusca,Bivalvia,,,,,Bivalvia,Mollusca - Bivalvia - sp. indeterminate,sediment,macrofauna
Nematoda,Chromadorea,,,,,Chromadorea,cf. Xyala (cf. Xyala/Pterygonema),sediment,meiofauna
Mollusca,Gastropoda,,,,,Gastropoda,Gastropoda sp. indet.,sediment,macrofauna
Bryozoa,Gymnolaemata,,,,,Gymnolaemata,Bryozoa sp. indet.,nodule,macrofauna
Arthropoda,Ostracoda,,,,,Ostracoda,Ostracoda sp indet,water column,meiofauna
Arthropoda,Ostracoda,,,,,Ostracoda,Ostracoda Motu 1,water column,meiofauna
Annelida,Polychaeta,,,,,Polychaeta,Annelida sp. indet.,sediment,macrofauna
Annelida,Polychaeta,,,,,Polychaeta,Scolecodont sp. indet,sediment,macrofauna
Mollusca,Scaphopoda,,,,,Scaphopoda,Scaphopoda sp indet,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Acrocirridae,,,Acrocirridae,Acrocirridae - sp. indeterminate,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Ampharetidae,,,Ampharetidae,Ampharetidae - sp. indeterminate,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Ampharetidae,,,Ampharetidae,Ampharetidae sp,sediment,macrofauna
Arthropoda,Malacostraca,Cumacea,Bodotriidae,,,Bodotriidae,Bodotriidae (long carapace),water column,macrofauna
Nematoda,Chromadorea,Plectida,Camacolaimidae,,,Camacolaimidae,Stephanolaimus (Stephano/Deontolaimus),sediment,meiofauna
Annelida,Polychaeta,,Capitellidae,,,Capitellidae,Capitellidae - sp. indeterminate,sediment,macrofauna
Annelida,Polychaeta,,Chaetopteridae,,,Chaetopteridae,Chaetopteridae sp indet,sediment,macrofauna
